config_id,epoch,train_loss,val_loss,test_loss,train_mse,train_msa,train_explained_variance,train_r2,val_mse,val_msa,val_explained_variance,val_r2,test_mse,test_msa,test_explained_variance,test_r2
etnn,1,24735.388671875,424.01287841796875,0.,25318.34375,106.47567749023438,-768.1039428710938,-834.7921593001481,424.01287841796875,19.593381881713867,-0.33726561069488525,-13.05607916275047,0.,0.,0.,0.
etnn,2,770.96533203125,1016.679931640625,0.,787.5053100585938,23.39322853088379,-24.828248977661133,-24.996596708541446,1016.6798095703125,31.213712692260742,-0.40503406524658203,-32.70306359288202,0.,0.,0.,0.
etnn,3,443.2892761230469,488.9762878417969,0.,453.0014343261719,18.87468910217285,-13.045283317565918,-13.954179494425937,488.9762878417969,21.34440040588379,-0.10697638988494873,-15.209623701052475,0.,0.,0.,0.
etnn,4,224.1415557861328,235.43255615234375,0.,228.6068572998047,13.004444122314453,-6.10639762878418,-6.546617010748911,235.43255615234375,14.111550331115723,-0.2875339984893799,-6.80461829711053,0.,0.,0.,0.
etnn,5,118.77579498291016,111.8006362915039,0.,120.6677474975586,9.2409086227417,-2.7816667556762695,-2.9834030595432597,111.8006362915039,9.030525207519531,-0.16044068336486816,-2.7062048642335217,0.,0.,0.,0.
etnn,6,68.23539733886719,74.55606842041016,0.,69.01029968261719,6.714293479919434,-1.1844816207885742,-1.2781217997951977,74.55607604980469,7.254437446594238,-0.23769521713256836,-1.4715429605046824,0.,0.,0.,0.
etnn,7,54.3009147644043,57.86713409423828,0.,54.58739471435547,5.978006839752197,-0.779197096824646,-0.8020023733533779,57.86713409423828,6.058935642242432,-0.17941880226135254,-0.918302559166505,0.,0.,0.,0.
etnn,8,44.59345245361328,38.34968185424805,0.,44.684810638427734,5.359336853027344,-0.4709148406982422,-0.4751051951647063,38.34968185424805,4.956897258758545,-0.21069097518920898,-0.27129667588094897,0.,0.,0.,0.
etnn,9,39.55868911743164,38.02615737915039,0.,39.627296447753906,5.032695293426514,-0.3064311742782593,-0.3081496830103756,38.02615737915039,4.930072784423828,-0.2100135087966919,-0.260571750412427,0.,0.,0.,0.
etnn,10,38.544795989990234,36.68213653564453,0.,38.52601623535156,4.964545726776123,-0.27152693271636963,-0.27179518701054084,36.68213653564453,4.8150763511657715,-0.20626139640808105,-0.2160172564273093,0.,0.,0.,0.
etnn,11,38.2265625,36.96601104736328,0.,38.19020080566406,4.939382076263428,-0.2605245113372803,-0.26070942313023004,36.96601104736328,4.797706604003906,-0.19859910011291504,-0.22542778258161933,0.,0.,0.,0.
etnn,12,37.98624801635742,38.623023986816406,0.,37.95711898803711,4.928774356842041,-0.25301504135131836,-0.25301507862812134,38.623023986816406,4.8897480964660645,-0.19486474990844727,-0.280358054305484,0.,0.,0.,0.
etnn,13,38.57975387573242,36.962982177734375,0.,38.5255012512207,4.9754462242126465,-0.2713136672973633,-0.27177798183388124,36.96298599243164,4.797500133514404,-0.19847452640533447,-0.22532749739251545,0.,0.,0.,0.
etnn,14,38.63271713256836,36.894432067871094,0.,38.69738006591797,4.964221000671387,-0.2765531539916992,-0.27745194799316697,36.89443588256836,4.793827533721924,-0.19862353801727295,-0.22305503677023775,0.,0.,0.,0.
etnn,15,37.68722152709961,37.26616668701172,0.,37.725040435791016,4.9181718826293945,-0.24497723579406738,-0.24535377497995436,37.26616668701172,4.8139166831970215,-0.19745302200317383,-0.23537803479128505,0.,0.,0.,0.
etnn,16,37.96337890625,36.731422424316406,0.,37.97940444946289,4.936814308166504,-0.25325894355773926,-0.25375071961680584,36.731422424316406,4.784961223602295,-0.19905579090118408,-0.21765117986714344,0.,0.,0.,0.
etnn,17,38.05844497680664,38.466861724853516,0.,38.09442901611328,4.934689521789551,-0.25742650032043457,-0.2575477622232707,38.46686553955078,4.880727767944336,-0.19477522373199463,-0.27518126873605886,0.,0.,0.,0.
etnn,18,38.256622314453125,36.335784912109375,0.,38.2943115234375,4.941871643066406,-0.2629354000091553,-0.26414629171311854,36.335784912109375,4.778579235076904,-0.2036881446838379,-0.2045358005790605,0.,0.,0.,0.
etnn,19,38.31966781616211,40.1212158203125,0.,38.40530014038086,4.9621195793151855,-0.26679039001464844,-0.2678100394431455,40.121219635009766,5.095435619354248,-0.21281039714813232,-0.3300232771693641,0.,0.,0.,0.
etnn,20,38.86445236206055,38.229576110839844,0.,38.891571044921875,4.996790409088135,-0.2838571071624756,-0.2838624484348726,38.229576110839844,4.947473049163818,-0.20969796180725098,-0.2673151305398729,0.,0.,0.,0.
etnn,21,38.9179801940918,36.34054183959961,0.,38.82508087158203,4.99257230758667,-0.2816089391708374,-0.2816674427938264,36.34054183959961,4.766714096069336,-0.20078933238983154,-0.2046934559549931,0.,0.,0.,0.
etnn,22,41.151344299316406,42.29405975341797,0.,41.19540023803711,5.134592533111572,-0.3598599433898926,-0.35991500747882577,42.294063568115234,5.112475395202637,-0.18935763835906982,-0.4020533067829788,0.,0.,0.,0.
etnn,23,41.51166915893555,38.25475311279297,0.,41.66794204711914,5.141019344329834,-0.3717970848083496,-0.3755141214544182,38.254756927490234,4.949693202972412,-0.20948946475982666,-0.26814981121858295,0.,0.,0.,0.
etnn,24,39.71084976196289,37.394962310791016,0.,39.619686126708984,5.037794589996338,-0.30748605728149414,-0.30789866768177454,37.394962310791016,4.820723533630371,-0.1963338851928711,-0.23964767046583613,0.,0.,0.,0.
etnn,25,38.6307258605957,36.2845458984375,0.,38.650062561035156,4.981612205505371,-0.2739248275756836,-0.275889983348548,36.2845458984375,4.765341281890869,-0.20097529888153076,-0.20283717159829462,0.,0.,0.,0.
etnn,26,38.674861907958984,36.7188606262207,0.,38.667728424072266,4.984431743621826,-0.27645254135131836,-0.2764731682185153,36.7188606262207,4.7839789390563965,-0.19814515113830566,-0.21723475935057568,0.,0.,0.,0.
etnn,27,38.25078582763672,36.33818054199219,0.,38.2525749206543,4.952259063720703,-0.26258671283721924,-0.26276838085953425,36.33818054199219,4.765954971313477,-0.2000865936279297,-0.20461519116288884,0.,0.,0.,0.
etnn,28,38.72893142700195,40.35602951049805,0.,38.65456771850586,4.97679328918457,-0.27314722537994385,-0.2760386907735253,40.35602951049805,5.113293170928955,-0.2123112678527832,-0.337807389302075,0.,0.,0.,0.
etnn,29,39.63716506958008,38.103355407714844,0.,39.68634033203125,5.045821666717529,-0.3093944787979126,-0.3100989379133392,38.103355407714844,4.859564304351807,-0.1943114995956421,-0.2631308910884276,0.,0.,0.,0.
etnn,30,37.75225067138672,36.25593566894531,0.,37.79463577270508,4.919593811035156,-0.24683380126953125,-0.2476511505090655,36.25593185424805,4.769410610198975,-0.20186662673950195,-0.2018886907470252,0.,0.,0.,0.
etnn,31,39.06871795654297,37.22220230102539,0.,39.01985549926758,4.999337673187256,-0.2873115539550781,-0.28809745653005714,37.22220230102539,4.863595485687256,-0.20644772052764893,-0.23392063750981618,0.,0.,0.,0.
etnn,32,39.491397857666016,48.9952507019043,0.,39.38035583496094,5.021474361419678,-0.2980961799621582,-0.2999980717101154,48.995243072509766,5.519108772277832,-0.18276381492614746,-0.6241984301343981,0.,0.,0.,0.
etnn,33,48.76701736450195,50.850067138671875,0.,48.61314010620117,5.62191915512085,-0.6042129993438721,-0.6047842979536733,50.85006332397461,5.633732318878174,-0.18139994144439697,-0.6856859352869014,0.,0.,0.,0.
etnn,34,43.009620666503906,38.304744720458984,0.,42.98068618774414,5.238182067871094,-0.4154043197631836,-0.4188498421955942,38.30474090576172,4.870978355407715,-0.19337928295135498,-0.26980695867802185,0.,0.,0.,0.
etnn,35,40.48927688598633,51.37343215942383,0.,40.37409973144531,5.0788092613220215,-0.32712745666503906,-0.33280278336805225,51.37343215942383,5.861259937286377,-0.22169244289398193,-0.7030357055735721,0.,0.,0.,0.
etnn,36,42.920005798339844,40.56962585449219,0.,42.90473556518555,5.223820209503174,-0.41623377799987793,-0.416342531489851,40.56962585449219,5.129546165466309,-0.2117176055908203,-0.34488818837303414,0.,0.,0.,0.
etnn,37,47.702903747558594,47.82783889770508,0.,47.46608352661133,5.540257930755615,-0.5665761232376099,-0.5669186647405586,47.82783889770508,5.630233287811279,-0.21877408027648926,-0.5854987353374479,0.,0.,0.,0.
etnn,38,51.71761703491211,51.68821716308594,0.,51.4505500793457,5.760909557342529,-0.6984503269195557,-0.6984510935167112,51.68821716308594,5.881475448608398,-0.22152924537658691,-0.713470852412103,0.,0.,0.,0.
etnn,39,42.51456832885742,37.897151947021484,0.,42.4881591796875,5.241134166717529,-0.4016209840774536,-0.40259079401448616,37.89714813232422,4.920931339263916,-0.2071061134338379,-0.2562951949301051,0.,0.,0.,0.
etnn,40,38.19093704223633,36.227909088134766,0.,38.18967819213867,4.959829330444336,-0.26056480407714844,-0.26069207598085287,36.227909088134766,4.761967658996582,-0.19939637184143066,-0.2009596176445756,0.,0.,0.,0.
etnn,41,37.44469451904297,41.71352005004883,0.,37.454017639160156,4.908167362213135,-0.2364063262939453,-0.23640692095068117,41.71352005004883,5.077040195465088,-0.1878892183303833,-0.38280837551782754,0.,0.,0.,0.
etnn,42,43.412723541259766,51.0291862487793,0.,43.43962478637695,5.270482540130615,-0.4339745044708252,-0.4339998735487318,51.0291862487793,5.644773960113525,-0.1802065372467041,-0.6916238520605349,0.,0.,0.,0.
