config_id,epoch,train_loss,test_loss,train_mse,train_msa,train_explained_variance,train_r2,test_mse,test_msa,test_explained_variance,test_r2
etnn,1,26889658.0,5847914.0,27529172.0,2716.009521484375,-60677484.0,-68758948.51222172,5847914.5,2417.035400390625,-14047.662109375,-14033707.274547016
etnn,2,1648552.375,108968.0703125,1679419.25,1022.1422119140624,-4193693.25,-4194644.740161349,108968.0625,329.9364624023437,-262.9875183105469,-261498.40929456532
etnn,3,101518.1953125,128878.7734375,103371.21875,290.9253845214844,-258145.546875,-258186.8305025788,128878.765625,358.8126525878906,-316.2987060546875,-309279.6987336222
etnn,4,49708.5234375,21862.224609375,50580.29296875,200.75799560546875,-119526.4453125,-126332.1953126241,21862.224609375,147.78785705566406,-49.33617782592773,-52463.532513982864
etnn,5,20561.0,4354.54638671875,20400.177734375,127.84618377685548,-47529.8984375,-50952.03638900885,4354.546875,65.95916748046875,-8.442464828491211,-10448.954958392856
etnn,6,7957.57958984375,7682.78515625,8081.9736328125,81.29776000976562,-20173.5,-20185.152862553903,7682.78515625,87.60266876220703,-19.540119171142575,-18435.99542046009
etnn,7,2844.979736328125,287.4539794921875,2867.8759765625,46.79664611816406,-6741.630859375,-7162.025101468611,287.4539794921875,16.94869613647461,0.5303811430931091,-688.8263307710818
etnn,8,1075.5765380859375,1012.1104736328124,1073.4615478515625,29.396053314208984,-2580.667236328125,-2680.1593964472286,1012.1104736328124,31.800975799560547,-0.9401692152023317,-2427.8425650836066
etnn,9,535.0465087890625,530.7448120117188,547.3515625,20.799007415771484,-1338.1044921875,-1366.1069137426737,530.7448120117188,23.02098655700684,-0.8694247007369995,-1272.6709097080188
etnn,10,296.5428161621094,390.8082580566406,303.5677795410156,14.640913963317873,-697.94091796875,-757.2139883874114,390.8082580566406,19.76160049438477,0.3103378415107727,-936.8538594675452
etnn,11,145.2945556640625,152.12428283691406,148.77247619628906,10.593770027160645,-350.1572265625,-370.58548535459903,152.12429809570312,12.321064949035645,0.2425609827041626,-364.0648569908673
etnn,12,66.18193817138672,34.589656829833984,67.1983871459961,7.350997924804687,-153.27511596679688,-166.8397838017759,34.58966064453125,5.87681770324707,0.8736087083816528,-82.00757596296887
etnn,13,30.70942497253418,4.7352614402771,30.766735076904297,5.089297294616699,-68.55962371826172,-75.84533731354357,4.7352614402771,2.156233310699463,0.7938132882118225,-10.363586026006155
etnn,14,14.247017860412598,0.7352651953697205,14.175322532653809,3.4109129905700684,-31.501808166503903,-34.4053643627544,0.7352651953697205,0.8245851397514343,0.8600059151649475,-0.7644748228471945
etnn,15,6.816757678985596,0.5483598113059998,6.774027347564697,2.341472625732422,-14.657692909240724,-15.91932621733942,0.5483598113059998,0.6918800473213196,0.8326830863952637,-0.3159429895157051
etnn,16,3.3731608390808105,0.9869244694709778,3.375732421875,1.618571162223816,-6.768356323242188,-7.431486454674767,0.986924648284912,0.9650315642356871,0.8637121915817261,-1.3684018631246475
etnn,17,1.6592735052108765,1.3975322246551514,1.6805696487426758,1.1115738153457642,-2.805924892425537,-3.197518503422063,1.3975322246551514,1.150702953338623,0.8238201141357422,-2.353770264662651
etnn,18,0.9328578114509584,1.272432804107666,0.95354163646698,0.867351233959198,-1.211122751235962,-1.3816382664498867,1.272432804107666,1.1033775806427002,0.8674936294555664,-2.053558786027583
etnn,19,0.5626752376556396,0.3796787559986114,0.5662597417831421,0.658057689666748,-0.3826640844345093,-0.4143334039408837,0.3796787559986114,0.5596886277198792,0.8393416404724121,0.0888545136527206
etnn,20,0.2854658365249634,0.0660829246044159,0.2841095626354217,0.4651978015899658,0.2931234836578369,0.2903864143881229,0.0660829246044159,0.1945251673460006,0.8504294753074646,0.8414155077912531
etnn,21,0.1612664312124252,0.2140530943870544,0.1634911000728607,0.3223754167556762,0.6059455871582031,0.5916521859161994,0.2140530943870544,0.4165120422840118,0.8595905900001526,0.4863196457957361
etnn,22,0.1316420286893844,0.0674934163689613,0.1311475485563278,0.2945126891136169,0.6752897500991821,0.6724359008672207,0.0674934163689613,0.1959654986858368,0.8519850373268127,0.8380306441932333
etnn,23,0.0892689228057861,0.1061320975422859,0.0897520408034324,0.2394140213727951,0.779229998588562,0.7758284695317654,0.1061320975422859,0.2515028119087219,0.8502835035324097,0.7453063062345792
etnn,24,0.0850533321499824,0.0604897662997245,0.0848389342427253,0.2288945019245147,0.7883954048156738,0.7880998313548859,0.0604897700250148,0.1926056295633316,0.8555728793144226,0.8548378568598551
etnn,25,0.069646343588829,0.0666583925485611,0.0698551014065742,0.2047306448221206,0.825881838798523,0.8255245722687036,0.0666583999991417,0.2091104388236999,0.8577279448509216,0.8400345116749208
etnn,26,0.0631681829690933,0.0602288097143173,0.0632195398211479,0.1960489749908447,0.84213787317276,0.8420980568495725,0.0602288097143173,0.1933083534240722,0.8575426936149597,0.8554640941967169
etnn,27,0.0620419606566429,0.0593652762472629,0.0620784983038902,0.1942925155162811,0.8451204299926758,0.8449480089971516,0.0593652762472629,0.1884352564811706,0.8576972484588623,0.8575363988489597
etnn,28,0.0617131814360618,0.0609100945293903,0.0617165975272655,0.1934361010789871,0.8460149168968201,0.8458519379551382,0.0609100908041,0.1881960034370422,0.8579114675521851,0.8538291817465407
etnn,29,0.0611427761614322,0.058871079236269,0.0610410794615745,0.1913906782865524,0.8475397825241089,0.8475391494810842,0.058871079236269,0.1904955804347992,0.8599884510040283,0.8587223613129871
etnn,30,0.0604249760508537,0.0586420781910419,0.0605358146131038,0.1915587782859802,0.8488377332687378,0.8488011414446301,0.0586420781910419,0.1904070675373077,0.8608900308609009,0.8592719082999241
etnn,31,0.0598854050040245,0.0580621026456356,0.0598039552569389,0.1904794573783874,0.8507912755012512,0.8506290883952567,0.0580620989203453,0.1860941797494888,0.8610051274299622,0.8606637278241343
etnn,32,0.0591334365308284,0.0576707459986209,0.0592495538294315,0.1888894736766815,0.8520265817642212,0.8520137991938299,0.05767073482275,0.1855972856283188,0.8618696331977844,0.8616029019795788
etnn,33,0.06065583974123,0.0578362420201301,0.0605039559304714,0.1911630928516388,0.8488809466362,0.8488807157147307,0.0578362420201301,0.1895354390144348,0.8635157346725464,0.8612057362878489
etnn,34,0.0592080578207969,0.0567588917911052,0.0590949170291423,0.1896828562021255,0.8525677919387817,0.8524000403350013,0.0567588917911052,0.1852967292070388,0.8638125658035278,0.8637911469637669
etnn,35,0.0585656687617301,0.0566270425915718,0.0585828460752964,0.1883633136749267,0.8537135124206543,0.853679024748262,0.0566270463168621,0.1864301711320877,0.8649434447288513,0.8641075514034435
etnn,36,0.057830985635519,0.0560972988605499,0.0578367672860622,0.1869643330574035,0.8556221723556519,0.8555424854005917,0.0560972988605499,0.1848277598619461,0.8656176328659058,0.8653788053825193
etnn,37,0.0574846379458904,0.0570347681641578,0.0576200187206268,0.186883196234703,0.8561537265777588,0.8560838569839305,0.0570347681641578,0.1830024868249893,0.8656303286552429,0.8631290950233413
etnn,38,0.0589133761823177,0.0559510327875614,0.0588660724461078,0.1882926374673843,0.852972149848938,0.8529716139942124,0.055951040238142,0.1861352324485778,0.867592453956604,0.8657298180890756
