config_id,epoch,train_loss,test_loss,train_mse,train_msa,train_explained_variance,train_r2,test_mse,test_msa,test_explained_variance,test_r2
etnn,1,882.5501098632812,627.390380859375,896.912841796875,23.604461669921875,-622.6383666992188,-630.4757446160863,627.3903198242188,25.0334529876709,-1.3458962440490725,-2052.863717274912
etnn,2,300.8451232910156,258.32598876953125,299.7919921875,15.667515754699709,-194.38861083984372,-208.3633571566681,258.3260192871094,16.063623428344727,0.0636461377143859,-844.671938858021
etnn,3,122.96784210205078,38.460968017578125,122.7995147705078,10.06694221496582,-82.30792236328125,-85.45734167736613,38.460968017578125,6.195155143737793,0.734758734703064,-124.90818594611004
etnn,4,48.19708251953125,2.180505752563477,49.07102966308594,6.217301368713379,-20.050949096679688,-33.637287874934266,2.180505514144897,1.462777018547058,0.8664714097976685,-6.138237103468019
etnn,5,24.54116439819336,25.559755325317383,24.97224235534668,4.324000358581543,-6.795351982116699,-16.241075192044676,25.559755325317383,5.049591064453125,0.7990506887435913,-82.67398699772481
etnn,6,16.83160972595215,16.45258331298828,16.767822265625,3.7269327640533447,-9.235803604125977,-10.788586806832823,16.452585220336914,4.04926872253418,0.8166630864143372,-52.86019041861071
etnn,7,7.5397210121154785,0.1553796529769897,7.609161376953125,2.48916244506836,-4.077431678771973,-4.305419944856599,0.1553796529769897,0.3493815958499908,0.876920759677887,0.4913395796395882
etnn,8,2.8048903942108154,3.744303941726685,2.843756437301636,1.431807041168213,-0.2080966234207153,-1.0000767252019336,3.744303941726685,1.9245136976242063,0.86724853515625,-11.257584068755635
etnn,9,2.266200542449951,0.8490105867385864,2.261959314346313,1.3651243448257446,-0.563060998916626,-0.6099369528833798,0.8490105867385864,0.9001039862632751,0.8729055523872375,-1.779373279288433
etnn,10,0.747387707233429,0.7481391429901123,0.7626438140869141,0.7514321208000183,0.5840017795562744,0.4651454555741264,0.7481391429901123,0.8422903418540955,0.873354434967041,-1.4491544198907116
etnn,11,0.5924476981163025,0.2059710472822189,0.5911805033683777,0.6852933764457703,0.6043956279754639,0.5904692147059349,0.2059710472822189,0.4127486050128937,0.8766748905181885,0.3257205457488873
etnn,12,0.2304057329893112,0.2564598023891449,0.2328485697507858,0.4029546678066253,0.854124903678894,0.8346112472813387,0.2564598023891449,0.4686816930770874,0.876520037651062,0.1604373967819596
etnn,13,0.1860025972127914,0.0401638112962245,0.1869220733642578,0.3648102581501007,0.8710176348686218,0.8703343295438952,0.0401638150215148,0.1595183461904525,0.8766541481018066,0.8685172779584115
etnn,14,0.1066543236374855,0.1027638018131256,0.1062651723623275,0.2636710405349731,0.9297065138816832,0.92426831507314,0.1027638018131256,0.27246955037117,0.8762319684028625,0.6635861009866748
etnn,15,0.0861155912280082,0.0605704635381698,0.0866641327738761,0.236423373222351,0.9409157037734984,0.9398554542446104,0.0605704598128795,0.1990787088871002,0.8764659762382507,0.8017128212253513
etnn,16,0.0786748006939888,0.0377152673900127,0.0787403583526611,0.2243901491165161,0.9452861547470092,0.9452676121596288,0.0377152673900127,0.154741033911705,0.8766632676124573,0.8765329796224381
etnn,17,0.0689781233668327,0.0444602146744728,0.0688928812742233,0.2091922461986541,0.9526626467704772,0.9524901321693496,0.0444602146744728,0.1686504781246185,0.8767064213752747,0.8544523061243747
etnn,18,0.0658925622701644,0.041820753365755,0.0659302026033401,0.20200976729393,0.9537065029144288,0.9536582312713746,0.041820753365755,0.1632869243621826,0.876688539981842,0.8630930112493813
etnn,19,0.0619542337954044,0.0377671718597412,0.0619689337909221,0.196129634976387,0.955866515636444,0.9557801686350768,0.0377671681344509,0.1548098176717758,0.8766497373580933,0.8763630734276914
