config_id,epoch,train_loss,test_loss,train_mse,train_msa,train_explained_variance,train_r2,test_mse,test_msa,test_explained_variance,test_r2
etnn,1,27271.208984375,0.5311858654022217,27924.88671875,87.8038101196289,-9300.0791015625,-12265.410463478986,0.5311858654022217,0.7268972396850586,0.9932655692100524,-0.2747292411658275
etnn,2,24.881391525268555,3.297041654586792,25.120410919189453,4.334114074707031,-8.990227699279785,-9.86597752612571,3.297041654586792,1.8122233152389529,0.9690707325935364,-6.9121747015787935
etnn,3,23.322948455810547,7.841817855834961,23.181365966796875,4.391510009765625,-8.76082992553711,-9.119031245646749,7.841817855834961,2.800015926361084,0.9958516359329224,-17.81863740075164
etnn,4,8.567835807800293,13.589262962341309,8.566143035888672,2.550777673721313,-2.395761013031006,-2.7694346500685256,13.589262962341309,3.685736894607544,0.9889485239982604,-31.61124293235789
etnn,5,5.476244926452637,4.472566604614258,5.604827404022217,2.025132417678833,-1.4377293586730957,-1.4506436817639123,4.472566604614258,2.114638566970825,0.9979115128517152,-9.7331766041502
etnn,6,2.951401472091675,0.7620622515678406,3.0089704990386963,1.5926036834716797,-0.3067830801010132,-0.3137014563882945,0.7620622515678406,0.8721619248390198,0.996650218963623,-0.828781901739698
etnn,7,1.3944398164749146,0.12870554625988,1.4116445779800415,1.0737531185150146,0.3988181948661804,0.390036259500914,0.1287055313587188,0.3552187085151672,0.9939400553703308,0.6911350131651688
etnn,8,0.6599770188331604,0.073872186243534,0.6668674945831299,0.7296990156173706,0.7114332318305969,0.7074630629085353,0.073872186243534,0.2666520178318023,0.9933552742004396,0.8227229966916086
etnn,9,0.3244149386882782,0.1005887612700462,0.3294107615947723,0.4994977712631225,0.8565653562545776,0.8547660777760764,0.1005887687206268,0.3129755556583404,0.9936764240264891,0.7586090817201769
etnn,10,0.1645718961954116,0.1453190147876739,0.1680472940206527,0.3549608290195465,0.9276069402694702,0.9265832445148964,0.1453190147876739,0.3779719173908233,0.9941055178642272,0.6512663362846283
etnn,11,0.0968005433678627,0.1198468133807182,0.0980227887630462,0.2685985565185547,0.958310842514038,0.957394363107875,0.1198468133807182,0.3424871563911438,0.9938821196556092,0.7123940090828182
etnn,12,0.0573832392692565,0.0394652187824249,0.057285226881504,0.1990702599287033,0.9758095741271972,0.9751759980179336,0.0394652187824249,0.1910027265548706,0.9928410649299622,0.9052921515635148
etnn,13,0.0333538278937339,0.004746951162815,0.0334436707198619,0.1499369591474533,0.9855901002883912,0.9854442537404884,0.0047469516284763,0.0553225502371788,0.9916586875915528,0.9886083610673462
etnn,14,0.0230069011449813,0.0067110154777765,0.0231257453560829,0.1262340396642685,0.9897416234016418,0.9897332236371764,0.0067110154777765,0.0670686438679695,0.9909253716468812,0.9838950382821616
etnn,15,0.0233453474938869,0.0036030113697052,0.0232804343104362,0.1270192265510559,0.9897838830947876,0.9897703661645744,0.0036030118353664,0.0482245683670043,0.9913646578788756,0.9913535640642434
etnn,16,0.0212318561971187,0.012868108227849,0.0213159304112195,0.1226951032876968,0.990790605545044,0.9907697119636558,0.012868108227849,0.099722608923912,0.9921666383743286,0.96911937078933
etnn,17,0.019632888957858,0.0067115211859345,0.0196612179279327,0.1185111403465271,0.9915255904197692,0.9913570509154724,0.0067115211859345,0.0673196092247963,0.99185711145401,0.983893825114698
etnn,18,0.0182662475854158,0.0036379946395754,0.0182586684823036,0.1151043698191642,0.9920578598976136,0.991988803619732,0.0036379948724061,0.0483903363347053,0.9914751648902892,0.991269612736521
etnn,19,0.0187800209969282,0.0036968188360333,0.0187884178012609,0.1161290481686592,0.991767406463623,0.9917602651591618,0.0036968190688639,0.0487253405153751,0.9915086627006532,0.9911284476086436
etnn,20,0.018572237342596,0.0076673375442624,0.0185555424541234,0.1151617243885994,0.9918292164802552,0.9918016826047548,0.0076673380099236,0.0728581249713897,0.9919390678405762,0.9816000757338024
etnn,21,0.0183443613350391,0.0040373257361352,0.0183470137417316,0.1155473515391349,0.9920387268066406,0.991944145108978,0.0040373257361352,0.0508479923009872,0.991607666015625,0.990311305792073
etnn,22,0.0177160836756229,0.0059270160272717,0.0177267864346504,0.1130084991455078,0.9920817017555236,0.9920738506917762,0.0059270160272717,0.0626270025968551,0.9918302297592164,0.985776464928915
etnn,23,0.0181718859821558,0.0054528666660189,0.0182094052433967,0.1156883090734481,0.9921658039093018,0.9920916150925156,0.0054528675973415,0.0597393177449703,0.991796374320984,0.9869143184252088
etnn,24,0.0181632898747921,0.0044847475364804,0.0181747395545244,0.1150526329874992,0.9922199249267578,0.9921821997583082,0.0044847475364804,0.0536753088235855,0.9916995763778688,0.9892375915804436
etnn,25,0.0181646905839443,0.0056272838264703,0.0181654673069715,0.1150850504636764,0.9921485185623168,0.9921216159528068,0.0056272838264703,0.0608160011470317,0.9918273687362672,0.9864957573906208
etnn,26,0.0177016649395227,0.0044055846519768,0.0177044291049242,0.1133873090147972,0.992180109024048,0.9921073470098362,0.0044055846519768,0.0531768985092639,0.9917040467262268,0.9894275652916784
etnn,27,0.017991179600358,0.004306802060455,0.0179946143180131,0.114580288529396,0.9921809434890748,0.992158940958346,0.004306802060455,0.0525504574179649,0.9916980266571044,0.989664621524004
etnn,28,0.0181721411645412,0.0058721378445625,0.018171802163124,0.114999234676361,0.9921833276748656,0.9921446044924536,0.0058721383102238,0.062317494302988,0.9918712377548218,0.9859081595087702
etnn,29,0.0181380622088909,0.0037357318215072,0.0181349162012338,0.1147326678037643,0.9922021627426147,0.992135045835913,0.0037357318215072,0.0489440001547336,0.9916045665740968,0.991035065119045
etnn,30,0.0182161144912242,0.0058072637766599,0.0182377621531486,0.1150933802127838,0.9921011924743652,0.9920754283005546,0.0058072637766599,0.0619295313954353,0.9918825030326844,0.9860638430048932
etnn,31,0.0177906807512044,0.0049631302244961,0.0177980568259954,0.1138227507472038,0.9921658039093018,0.9921354660601864,0.0049631302244961,0.0567175559699535,0.991812229156494,0.988089579252369
etnn,32,0.0180680267512798,0.0058374316431581,0.0180424768477678,0.1149132028222084,0.9921614527702332,0.9921097690818232,0.0058374316431581,0.0621233098208904,0.9919012784957886,0.9859914483608304
etnn,33,0.0179932005703449,0.0049433885142207,0.0179643668234348,0.1139757633209228,0.99198579788208,0.9919713674100668,0.0049433885142207,0.0565988980233669,0.9918275475502014,0.9881369543287266
etnn,34,0.0191999785602092,0.0043711401522159,0.0191534385085105,0.1175174191594123,0.9917866587638856,0.9916530602038828,0.0043711401522159,0.0529649704694747,0.9917680025100708,0.9895102246393074
etnn,35,0.0187464524060487,0.006352708209306,0.0187414847314357,0.1156525909900665,0.991803765296936,0.9918036151880596,0.006352708209306,0.0652673617005348,0.9919679164886476,0.9847548976446422
etnn,36,0.0183495301753282,0.0037729889154434,0.0183296129107475,0.1146246343851089,0.9920438528060912,0.9919009560106824,0.0037729893811047,0.0491649471223354,0.9916800260543824,0.9909456559587232
etnn,37,0.018080985173583,0.0043560429476201,0.0180906858295202,0.1148157119750976,0.9921512007713318,0.9921421719536334,0.0043560429476201,0.0528720207512378,0.9917927384376526,0.9895464553265796
etnn,38,0.0180895291268825,0.0045767063274979,0.0180644206702709,0.1145208552479744,0.9921545386314392,0.9920949057726016,0.0045767063274979,0.0542846545577049,0.9918308854103088,0.9890169110469184
etnn,39,0.0180828459560871,0.0049278042279183,0.0180805623531341,0.1148268729448318,0.9921942949295044,0.9921769435194492,0.004927803762257,0.0565165616571903,0.9918799996376038,0.9881743538998404
