config_id,epoch,train_loss,val_loss,test_loss,train_mse,train_msa,train_explained_variance,train_r2,val_mse,val_msa,val_explained_variance,val_r2,test_mse,test_msa,test_explained_variance,test_r2
etnn,1,453.3150329589844,453.5008239746094,0.,453.323486328125,21.281991958618164,9.363889694213867e-05,-1131.2552425841716,453.5008850097656,21.28577423095703,0.0,-1087.302338103225,0.,0.,0.,0.
etnn,2,453.0595703125,453.2029113769531,0.,453.025634765625,21.274991989135742,-1.7881393432617188e-05,-1130.5112731838008,453.2029113769531,21.27877426147461,0.0,-1086.587321987086,0.,0.,0.,0.
etnn,3,452.69891357421875,452.90509033203125,0.,452.72784423828125,21.26799201965332,-6.580352783203125e-05,-1129.767568015994,452.90509033203125,21.271774291992188,0.0,-1085.8725415182973,0.,0.,0.,0.
etnn,4,452.41888427734375,452.60736083984375,0.,452.43017578125,21.26099395751953,-9.047985076904297e-05,-1129.0240897750245,452.607421875,21.2647762298584,0.0,-1085.1581910149891,0.,0.,0.,0.
etnn,5,452.1609191894531,452.3099060058594,0.,452.1325988769531,21.253995895385742,0.00010770559310913086,-1128.2808316770431,452.3099060058594,21.257780075073242,0.0,-1084.4442697448067,0.,0.,0.,0.
etnn,6,451.82135009765625,452.0124206542969,0.,451.8353271484375,21.246997833251953,-4.470348358154297e-05,-1127.5382614265368,452.0124206542969,21.250782012939453,0.0,-1083.7303897061975,0.,0.,0.,0.
etnn,7,451.5224304199219,451.7152099609375,0.,451.5380859375,21.239999771118164,-4.315376281738281e-05,-1126.7958317966245,451.7152099609375,21.243785858154297,0.0,-1083.0171330967848,0.,0.,0.,0.
etnn,8,451.19818115234375,451.4180908203125,0.,451.240966796875,21.233003616333008,-6.747245788574219e-05,-1126.053736622461,451.4180908203125,21.236791610717773,0.0,-1082.3041105235422,0.,0.,0.,0.
etnn,9,450.91015625,451.12103271484375,0.,450.94403076171875,21.22601318359375,-7.581710815429688e-05,-1125.3120673281217,451.12103271484375,21.229799270629883,0.0,-1081.59132306059,0.,0.,0.,0.
etnn,10,450.62969970703125,450.82421875,0.,450.64715576171875,21.219017028808594,-9.298324584960938e-06,-1124.5706858410392,450.8242492675781,21.222806930541992,0.0,-1080.8789651969407,0.,0.,0.,0.
etnn,11,450.3291015625,450.5274963378906,0.,450.35052490234375,21.212026596069336,-5.364418029785156e-05,-1123.8297727880074,450.52752685546875,21.215816497802734,0.0,-1080.1670366396527,0.,0.,0.,0.
etnn,12,450.08380126953125,450.2310791015625,0.,450.0539855957031,21.20503807067871,2.7000904083251953e-05,-1123.0890967232522,450.2310791015625,21.20882797241211,0.0,-1079.4555360948993,0.,0.,0.,0.
etnn,13,449.74212646484375,449.9345703125,0.,449.75762939453125,21.198049545288086,4.6253204345703125e-05,-1122.348869764566,449.9345703125,21.20183563232422,0.0,-1078.7440754390684,0.,0.,0.,0.
etnn,14,449.4431457519531,449.6383972167969,0.,449.4613952636719,21.19106101989746,5.364418029785156e-07,-1121.6090098850837,449.6383361816406,21.19485092163086,0.0,-1078.0332382368463,0.,0.,0.,0.
