config_id,epoch,train_loss,val_loss,test_loss,train_mse,train_msa,train_explained_variance,train_r2,val_mse,val_msa,val_explained_variance,val_r2,test_mse,test_msa,test_explained_variance,test_r2
etnn,1,24886.580078125,235.64247131347656,0.,25468.146484375,105.6784439086914,-187.66798400878906,-204.8605834023787,235.64248657226562,14.105020523071289,-0.3033468723297119,-6.811577207846695,0.,0.,0.,0.
etnn,2,579.7963256835938,154.6703643798828,0.,579.1707153320312,20.147672653198242,-3.5663681030273438,-3.570764002307688,154.67037963867188,11.07675552368164,-0.26735222339630127,-4.127341783256255,0.,0.,0.,0.
etnn,3,301.40179443359375,511.17620849609375,0.,305.17822265625,14.30455493927002,-1.4136772155761719,-1.462363037612203,511.17620849609375,21.69851303100586,-0.3393838405609131,-15.945554531776434,0.,0.,0.,0.
etnn,4,257.63446044921875,103.76283264160156,0.,257.7596740722656,13.089655876159668,-1.057182788848877,-1.0596407606937062,103.76283264160156,8.777196884155273,-0.25263774394989014,-2.4397506427010613,0.,0.,0.,0.
etnn,5,181.8150634765625,45.25261306762695,0.,181.1396942138672,11.194198608398438,-0.489474892616272,-0.492458500779261,45.25261306762695,5.455258846282959,-0.22047030925750732,-0.5001296998056481,0.,0.,0.,0.
etnn,6,161.16720581054688,41.53750228881836,0.,161.3350067138672,10.704095840454102,-0.30281710624694824,-0.3034650157683336,41.537506103515625,5.19842004776001,-0.21674692630767822,-0.376973352097695,0.,0.,0.,0.
etnn,7,146.30166625976562,48.90139389038086,0.,146.1724090576172,10.288040161132812,-0.1851518154144287,-0.18520542873237011,48.901390075683594,5.699079990386963,-0.2247377634048462,-0.6210872329031927,0.,0.,0.,0.
etnn,8,148.74131774902344,110.03208923339844,0.,148.7870635986328,10.333928108215332,-0.19542372226715088,-0.19644071874911617,110.0321044921875,9.080706596374512,-0.25197815895080566,-2.647577466525381,0.,0.,0.,0.
etnn,9,150.2237548828125,97.48709106445312,0.,150.375,10.489078521728516,-0.20116853713989258,-0.20127575669062603,97.4870834350586,8.468369483947754,-0.24742400646209717,-2.231709159956791,0.,0.,0.,0.
etnn,10,154.73008728027344,41.7569465637207,0.,154.1647491455078,10.498035430908203,-0.231215238571167,-0.2316991734952305,41.7569465637207,5.21410608291626,-0.21628069877624512,-0.3842479196999271,0.,0.,0.,0.
etnn,11,157.55992126464844,42.177433013916016,0.,158.2606201171875,10.547412872314453,-0.27809643745422363,-0.2785570143141558,42.177433013916016,5.105990409851074,-0.19090962409973145,-0.39818709245659845,0.,0.,0.,0.
etnn,12,168.40023803710938,133.121826171875,0.,168.22647094726562,10.851279258728027,-0.33748137950897217,-0.3432766800058171,133.121826171875,10.148223876953125,-0.2589937448501587,-3.4130052422682455,0.,0.,0.,0.
etnn,13,165.29739379882812,72.30574035644531,0.,165.20449829101562,10.808412551879883,-0.3168593645095825,-0.31866652772166315,72.30574035644531,7.126408100128174,-0.23639976978302002,-1.3969442349086685,0.,0.,0.,0.
etnn,14,166.70350646972656,36.40156555175781,0.,167.5015106201172,10.886645317077637,-0.3415803909301758,-0.3416796682133876,36.40156936645508,4.785856246948242,-0.20485281944274902,-0.20671644776730758,0.,0.,0.,0.
etnn,15,153.97633361816406,168.69349670410156,0.,153.84165954589844,10.550148010253906,-0.22117161750793457,-0.22471946847702573,168.69349670410156,11.64962387084961,-0.2705988883972168,-4.592210283224163,0.,0.,0.,0.
etnn,16,200.3643341064453,69.48023986816406,0.,200.2698516845703,11.68028450012207,-0.5838217735290527,-0.5839649411133541,69.48023986816406,6.9620795249938965,-0.23643279075622559,-1.3032785934533253,0.,0.,0.,0.
etnn,17,181.3759765625,40.79692077636719,0.,180.43685913085938,11.242326736450195,-0.4270362854003906,-0.4308407681987245,40.79692077636719,5.022390842437744,-0.19333744049072266,-0.35242299537975574,0.,0.,0.,0.
etnn,18,161.3195037841797,99.12448120117188,0.,161.2949676513672,10.714574813842773,-0.27324819564819336,-0.28158081356496445,99.12448120117188,8.549726486206055,-0.2485877275466919,-2.2859888885596114,0.,0.,0.,0.
etnn,19,143.59165954589844,47.47168731689453,0.,143.74351501464844,10.21290397644043,-0.16485857963562012,-0.16556402523671565,47.47168731689453,5.604156970977783,-0.22224676609039307,-0.5736921938330635,0.,0.,0.,0.
etnn,20,144.53379821777344,79.79705810546875,0.,144.33554077148438,10.306687355041504,-0.13188374042510986,-0.13331247357745202,79.79706573486328,7.545314311981201,-0.24050557613372803,-1.645282455146483,0.,0.,0.,0.
etnn,21,145.65371704101562,37.20383834838867,0.,145.5245361328125,10.25521469116211,-0.16191613674163818,-0.16249231117012952,37.20383834838867,4.860506534576416,-0.2088172435760498,-0.2333118887820227,0.,0.,0.,0.
etnn,22,153.0758056640625,50.19304275512695,0.,153.36492919921875,10.551522254943848,-0.21054160594940186,-0.2115760736938752,50.19304275512695,5.783616065979004,-0.22393381595611572,-0.6639055526794786,0.,0.,0.,0.
etnn,23,148.7108917236328,85.75389862060547,0.,148.31378173828125,10.360852241516113,-0.1925426721572876,-0.19410154486748765,85.75389862060547,7.8659348487854,-0.24258625507354736,-1.8427524596165452,0.,0.,0.,0.
etnn,24,147.18222045898438,38.71676254272461,0.,147.31094360351562,10.325767517089844,-0.18221580982208252,-0.18328680451179347,38.71676254272461,4.986897945404053,-0.21173095703125,-0.2834654745569658,0.,0.,0.,0.
etnn,25,151.29788208007812,36.8207893371582,0.,150.67095947265625,10.489030838012695,-0.20036447048187256,-0.20050122192762743,36.82079315185547,4.827772617340088,-0.2071077823638916,-0.22061374268634992,0.,0.,0.,0.
etnn,26,147.0291290283203,97.5413818359375,0.,146.8767547607422,10.367751121520996,-0.15677571296691895,-0.16087558594691154,97.54137420654297,8.471430778503418,-0.24676847457885742,-2.233508951447606,0.,0.,0.,0.
etnn,27,142.39993286132812,79.59725952148438,0.,142.44618225097656,10.218618392944336,-0.13694310188293457,-0.13697434870854974,79.59725952148438,7.53494119644165,-0.23942303657531738,-1.63865888553208,0.,0.,0.,0.
etnn,28,175.57876586914062,108.42989349365234,0.,176.3391571044922,11.116854667663574,-0.3966313600540161,-0.39716994345763124,108.42989349365234,9.005017280578613,-0.25021862983703613,-2.5944645667879267,0.,0.,0.,0.
etnn,29,154.62754821777344,113.8646240234375,0.,154.59324645996094,10.520410537719727,-0.23538148403167725,-0.23561606807348512,113.8646240234375,9.26283073425293,-0.25186097621917725,-2.7746266185591897,0.,0.,0.,0.
etnn,30,147.4844512939453,58.07807922363281,0.,147.53909301757812,10.370033264160156,-0.19473958015441895,-0.1950178633152737,58.07807922363281,6.280585765838623,-0.22782206535339355,-0.925295515129922,0.,0.,0.,0.
etnn,31,146.45469665527344,36.524688720703125,0.,146.70606994628906,10.270132064819336,-0.20705974102020264,-0.20737205670664194,36.524688720703125,4.800590991973877,-0.20481383800506592,-0.2107979620921696,0.,0.,0.,0.
etnn,32,174.35816955566406,125.48235321044922,0.,175.07606506347656,11.010393142700195,-0.37362802028656006,-0.37740046617798484,125.48235321044922,9.8045654296875,-0.2550445795059204,-3.159755692491072,0.,0.,0.,0.
etnn,33,159.51304626464844,77.71951293945312,0.,159.88424682617188,10.656662940979004,-0.2967793941497803,-0.29678036933914975,77.71951293945312,7.432007312774658,-0.23730063438415527,-1.5764114251042267,0.,0.,0.,0.
etnn,34,155.4573516845703,49.051414489746094,0.,155.34078979492188,10.523489952087402,-0.24391913414001465,-0.24586986183813897,49.05141830444336,5.523410797119141,-0.18307161331176758,-0.626060495554019,0.,0.,0.,0.
etnn,35,177.08033752441406,59.161685943603516,0.,177.49069213867188,11.05187702178955,-0.4284554719924927,-0.43201538550233387,59.161685943603516,6.346945762634277,-0.22828006744384766,-0.9612171049794278,0.,0.,0.,0.
etnn,36,452.8824157714844,268.2100524902344,0.,449.1606750488281,17.643144607543945,-2.5258467197418213,-2.5423642537877913,268.2100524902344,15.197284698486328,-0.2898811101913452,-7.891196121377188,0.,0.,0.,0.
etnn,37,270.8831481933594,167.10345458984375,0.,271.25091552734375,13.343722343444824,-1.1464016437530518,-1.1490278606667808,167.10345458984375,11.589773178100586,-0.26575469970703125,-4.539500062075786,0.,0.,0.,0.
etnn,38,195.47654724121094,40.06950378417969,0.,195.47323608398438,11.572370529174805,-0.5515977144241333,-0.5567852450735706,40.06950378417969,5.0921406745910645,-0.2112187147140503,-0.3283090456626838,0.,0.,0.,0.
etnn,39,159.23719787597656,36.52846145629883,0.,159.64405822753906,10.697680473327637,-0.2707000970840454,-0.27472759197594576,36.528465270996094,4.773234844207764,-0.19686222076416016,-0.21092313356052728,0.,0.,0.,0.
etnn,40,149.2747344970703,43.99895095825195,0.,149.09451293945312,10.32180118560791,-0.22931110858917236,-0.23032771824068954,43.99895477294922,5.371428966522217,-0.21355831623077393,-0.45857076128720164,0.,0.,0.,0.
etnn,41,149.4767303466797,121.1772689819336,0.,149.66163635253906,10.450892448425293,-0.17893731594085693,-0.18614664294888583,121.1772689819336,9.608232498168945,-0.25070714950561523,-3.0170414769763703,0.,0.,0.,0.
etnn,42,149.0689239501953,40.98564529418945,0.,149.01695251464844,10.350322723388672,-0.2156301736831665,-0.21581971873737005,40.98564147949219,5.160398483276367,-0.21155941486358643,-0.3586791433343257,0.,0.,0.,0.
etnn,43,141.4338836669922,73.00489807128906,0.,141.599853515625,10.185089111328125,-0.14470136165618896,-0.14470146222657077,73.00489807128906,7.168375492095947,-0.2333066463470459,-1.4201214739747665,0.,0.,0.,0.
