,number,value,datetime_start,datetime_complete,duration,params_batcher,params_learning_rate,params_n_dim_0,params_n_dim_1,params_n_dim_2,params_n_dim_3,params_n_layers,state
30,30,-3124.9978662281314,2023-12-06 23:57:51.327477,2023-12-06 23:59:00.409999,0 days 00:01:09.082522,False,0.0005113297901378668,161.0,,,,2,COMPLETE
31,31,-0.783387875760247,2023-12-06 23:59:00.411995,2023-12-07 00:00:12.671407,0 days 00:01:12.259412,False,0.000250538667389705,200.0,433.0,469.0,99.0,5,COMPLETE
32,32,-0.8118434637461764,2023-12-07 00:00:12.672406,2023-12-07 00:01:24.809158,0 days 00:01:12.136752,False,0.00024508389064947724,216.0,428.0,375.0,109.0,5,COMPLETE
33,33,-0.32891399945869115,2023-12-07 00:01:24.810158,2023-12-07 00:02:37.049327,0 days 00:01:12.239169,False,0.00022615983191616844,227.0,430.0,369.0,246.0,5,COMPLETE
34,34,0.32620188512804715,2023-12-07 00:02:37.050327,2023-12-07 00:03:49.956721,0 days 00:01:12.906394,False,0.0004570196385893029,263.0,435.0,439.0,259.0,5,COMPLETE
35,35,-6.207760226585543,2023-12-07 00:03:49.958720,2023-12-07 00:05:01.901333,0 days 00:01:11.942613,True,0.00046177249264928074,343.0,511.0,406.0,,4,COMPLETE
36,36,-36.22882000097757,2023-12-07 00:05:01.903332,2023-12-07 00:06:12.849414,0 days 00:01:10.946082,False,0.001099346906710205,265.0,366.0,,,3,COMPLETE
37,37,-0.17724264322179434,2023-12-07 00:06:12.850413,2023-12-07 00:07:24.961608,0 days 00:01:12.111195,True,0.0007090070028573798,128.0,421.0,357.0,278.0,5,COMPLETE
38,38,-4.191912501944659,2023-12-07 00:07:24.962609,2023-12-07 00:08:36.277806,0 days 00:01:11.315197,True,0.0007508965148712589,125.0,422.0,304.0,,4,COMPLETE
39,39,0.28742165268968517,2023-12-07 00:08:36.279806,2023-12-07 00:09:48.352238,0 days 00:01:12.072432,True,0.0004261853953059946,318.0,464.0,349.0,278.0,5,COMPLETE
40,40,-11.332254268960124,2023-12-07 00:09:48.353238,2023-12-07 00:10:59.505985,0 days 00:01:11.152747,True,0.0023866663424457124,324.0,468.0,,,3,COMPLETE
41,41,0.04137939632683736,2023-12-07 00:10:59.507984,2023-12-07 00:12:12.326846,0 days 00:01:12.818862,True,0.0004294151544896599,258.0,450.0,372.0,292.0,5,COMPLETE
42,42,-0.27017138954046077,2023-12-07 00:12:12.328844,2023-12-07 00:13:25.626668,0 days 00:01:13.297824,True,0.00037523655221360366,264.0,484.0,330.0,302.0,5,COMPLETE
43,43,0.24301486587320004,2023-12-07 00:13:25.628667,2023-12-07 00:14:38.024678,0 days 00:01:12.396011,True,0.0005911846886269508,390.0,449.0,276.0,252.0,5,COMPLETE
44,44,-0.3055619243399067,2023-12-07 00:14:38.025678,2023-12-07 00:15:50.650019,0 days 00:01:12.624341,True,0.0004877592573785737,429.0,391.0,266.0,356.0,5,COMPLETE
45,45,-1.428363364008239,2023-12-07 00:15:50.652019,2023-12-07 00:17:02.618643,0 days 00:01:11.966624,True,0.00017256708845018027,378.0,465.0,187.0,229.0,5,COMPLETE
46,46,-3668.984603797607,2023-12-07 00:17:02.619643,2023-12-07 00:18:13.488620,0 days 00:01:10.868977,True,0.0009192013765982908,319.0,,,,2,COMPLETE
47,47,-8.82486083687783,2023-12-07 00:18:13.489617,2023-12-07 00:19:25.359379,0 days 00:01:11.869762,True,0.0006349504637160922,435.0,151.0,275.0,,4,COMPLETE
48,48,-0.5416656883884924,2023-12-07 00:19:25.360377,2023-12-07 00:20:38.810942,0 days 00:01:13.450565,True,0.000408032079898812,365.0,451.0,391.0,360.0,5,COMPLETE
49,49,-15.160622577433802,2023-12-07 00:20:38.811941,2023-12-07 00:21:49.489678,0 days 00:01:10.677737,True,0.0005022558565784583,312.0,173.0,116.0,,4,COMPLETE
50,50,-0.9388621100340071,2023-12-07 00:21:49.490677,2023-12-07 00:23:02.410234,0 days 00:01:12.919557,True,0.0003528848181705216,252.0,493.0,440.0,215.0,5,COMPLETE
51,51,0.2814140174583838,2023-12-07 00:23:02.412233,2023-12-07 00:24:15.944006,0 days 00:01:13.531773,True,0.0007395738152783561,273.0,362.0,340.0,292.0,5,COMPLETE
52,52,0.4207731693098776,2023-12-07 00:24:15.945006,2023-12-07 00:25:31.716412,0 days 00:01:15.771406,True,0.0006134811393262182,280.0,372.0,224.0,339.0,5,COMPLETE
53,53,0.6138178805293454,2023-12-07 00:25:31.718411,2023-12-07 00:26:45.070384,0 days 00:01:13.351973,True,0.0013429081661006355,279.0,357.0,229.0,357.0,5,COMPLETE
54,54,0.23451855959586196,2023-12-07 00:26:45.072340,2023-12-07 00:27:58.428468,0 days 00:01:13.356128,True,0.0013196416415757876,343.0,352.0,204.0,364.0,5,COMPLETE
55,55,0.4490034083085687,2023-12-07 00:27:58.430467,2023-12-07 00:29:12.401467,0 days 00:01:13.971000,True,0.0008636590697427447,281.0,377.0,252.0,410.0,5,COMPLETE
56,56,0.31692640603543315,2023-12-07 00:29:12.403511,2023-12-07 00:30:25.582869,0 days 00:01:13.179358,True,0.0008608566081281884,282.0,375.0,233.0,413.0,5,COMPLETE
57,57,0.5576576595166532,2023-12-07 00:30:25.583869,2023-12-07 00:31:39.073824,0 days 00:01:13.489955,True,0.0016880059408096568,289.0,394.0,232.0,423.0,5,COMPLETE
58,58,-0.3788074086004002,2023-12-07 00:31:39.074824,2023-12-07 00:32:51.982017,0 days 00:01:12.907193,True,0.002179315457216,290.0,394.0,230.0,,4,COMPLETE
59,59,0.4962274244663517,2023-12-07 00:32:51.984017,2023-12-07 00:34:05.619232,0 days 00:01:13.635215,True,0.001676248908469962,284.0,281.0,151.0,436.0,5,COMPLETE
60,60,0.4108124111983553,2023-12-07 00:34:05.620231,2023-12-07 00:35:18.411157,0 days 00:01:12.790926,True,0.001570183742204232,302.0,286.0,145.0,455.0,5,COMPLETE
61,61,0.48333546904278146,2023-12-07 00:35:18.412157,2023-12-07 00:36:31.595324,0 days 00:01:13.183167,True,0.0017013766681090862,243.0,290.0,156.0,456.0,5,COMPLETE
62,62,0.49388860972686877,2023-12-07 00:36:31.597323,2023-12-07 00:37:44.308445,0 days 00:01:12.711122,True,0.0017411509783628013,240.0,275.0,154.0,463.0,5,COMPLETE
63,63,-0.45955939881721053,2023-12-07 00:37:44.310445,2023-12-07 00:38:56.530620,0 days 00:01:12.220175,True,0.0024065184643170157,244.0,236.0,75.0,473.0,5,COMPLETE
64,64,0.48486756152738375,2023-12-07 00:38:56.532616,2023-12-07 00:40:09.728850,0 days 00:01:13.196234,True,0.0031030334305822385,214.0,268.0,169.0,417.0,5,COMPLETE
65,65,0.6587625513538722,2023-12-07 00:40:09.730812,2023-12-07 00:41:21.986892,0 days 00:01:12.256080,True,0.0031701104184747326,211.0,239.0,150.0,415.0,5,COMPLETE
66,66,0.47992061535073277,2023-12-07 00:41:21.988892,2023-12-07 00:42:33.786317,0 days 00:01:11.797425,True,0.00348621342781101,213.0,205.0,166.0,429.0,5,COMPLETE
67,67,-6.840420198888078,2023-12-07 00:42:33.788315,2023-12-07 00:43:45.457695,0 days 00:01:11.669380,True,0.0038165272749155882,238.0,278.0,144.0,,4,COMPLETE
68,68,0.4127015367345092,2023-12-07 00:43:45.458655,2023-12-07 00:44:58.319701,0 days 00:01:12.861046,True,0.0018608647083852656,161.0,272.0,193.0,512.0,5,COMPLETE
69,69,-13.068598972752515,2023-12-07 00:44:58.321701,2023-12-07 00:46:10.124019,0 days 00:01:11.802318,True,0.0012984112085932472,201.0,238.0,54.0,,4,COMPLETE
