,epoch,train_loss,test_loss,train_r2,test_r2
0,1,12107266.0,3525.041748046875,-409265.4395941391,-115.85557007659224
1,2,3418.09814453125,3256.16259765625,-111.92449351584283,-106.94219489257914
2,3,3078.648193359375,2837.721923828125,-100.77412115783832,-93.0708342240421
3,4,2618.71923828125,2330.263427734375,-85.62560359325913,-76.24851437682527
4,5,2090.358642578125,1781.350341796875,-68.19673382173283,-58.05198172651535
5,6,1542.072265625,1241.7926025390625,-50.092487701519424,-40.16557653041705
6,7,1026.05224609375,765.2496337890625,-33.0390055945326,-24.368121145430084
7,8,594.55859375,398.40692138671875,-18.757484512860277,-12.20723796198823
8,9,285.7053527832031,166.1364288330078,-8.515452244048374,-4.507442940701447
9,10,109.74677276611328,58.021385192871094,-2.653479048701281,-0.9234161800327889
10,11,41.6328239440918,30.626264572143555,-0.3815714469119813,-0.015264530501853057
11,12,31.35087013244629,33.58169174194336,-0.03396839541151908,-0.11323728203769923
12,13,35.7919921875,36.70115661621094,-0.1821511725421101,-0.21664798152883002
13,14,36.53782653808594,34.63134002685547,-0.2078651901924251,-0.14803319629180067
14,15,33.67556381225586,31.666627883911133,-0.11127427125045908,-0.04975262471498021
15,16,31.162899017333984,30.308931350708008,-0.02941439674586932,-0.004744910013832371
16,17,30.459091186523438,30.20189094543457,-0.0029455546293233326,-0.0011964583535897244
17,18,30.45194435119629,30.343204498291016,-0.002085376438198505,-0.00588102363693932
18,19,30.423250198364258,30.33049964904785,-0.004316817866968359,-0.005459760575206474
19,20,30.33416748046875,30.24955940246582,-0.0028941510330595666,-0.002776652991475226
20,21,30.350725173950195,30.18610382080078,-0.0012001406039690021,-0.0006730241991252939
21,22,30.30120849609375,30.168291091918945,-0.00020220416184946188,-8.250559396882906e-05
22,23,30.296066284179688,30.165922164916992,-0.00015166679742728562,-3.986092256935692e-06
23,24,30.30323600769043,30.165935516357422,-0.00015856384577106475,-4.483510766428722e-06
24,25,30.276779174804688,30.168426513671875,-8.726573827000372e-05,-8.709800006978519e-05
25,26,30.358013153076172,30.1722412109375,-7.494964488130584e-05,-0.00021352753947700975
26,27,30.404245376586914,30.172780990600586,-3.040900036199723e-05,-0.00023144643072514626
27,28,30.304092407226562,30.17268180847168,-2.3393807488059082e-05,-0.00022816046892226716
28,29,30.33792495727539,30.16935920715332,-0.00010701049555406072,-0.00011799946252644133
29,30,30.282331466674805,30.169708251953125,-1.7507401562699698e-05,-0.0001295550770816778
30,31,30.303192138671875,30.170644760131836,-3.320179353250019e-05,-0.00016063314295933218
31,32,30.285078048706055,30.169395446777344,-3.224181869354581e-05,-0.00011928333451516338
32,33,30.286865234375,30.1704158782959,-2.2584507710643464e-06,-0.0001530483776075453
33,34,30.337017059326172,30.17005729675293,-5.3756400235194235e-05,-0.00014108924405276113
34,35,30.275033950805664,30.17198371887207,-6.862351844771908e-06,-0.00020506677869547296
35,36,30.296361923217773,30.17354965209961,-3.435707558607781e-05,-0.0002568989318765258
36,37,30.276914596557617,30.169593811035156,-7.896575136601136e-05,-0.00012573950540906154
37,38,30.3106632232666,30.169208526611328,-1.6357225207874748e-05,-0.00011299645774687228
38,39,30.29355812072754,30.168731689453125,-4.791163771167284e-05,-9.715987194258702e-05
39,40,30.321338653564453,30.173145294189453,-2.1194151724746035e-05,-0.0002434950137648606
40,41,30.277605056762695,30.174213409423828,-8.038824657297106e-05,-0.00027885579320496845
41,42,30.30061149597168,30.172481536865234,-1.8035941158123237e-05,-0.0002215151679494376
42,43,30.304018020629883,30.170421600341797,1.3569974607330337e-06,-0.0001531852723433147
43,44,30.349130630493164,30.170156478881836,-2.94906869695577e-05,-0.00014442468550690535
44,45,30.279922485351562,30.169048309326172,-1.567913292976897e-05,-0.00010777235321035583
45,46,30.290067672729492,30.167810440063477,-3.916604681508673e-05,-6.659005258224937e-05
46,47,30.2835693359375,30.17061996459961,-3.958707877860235e-05,-0.00015982353962074036
47,48,30.31317710876465,30.17079734802246,-1.606396784503694e-05,-0.00016558169220104446
48,49,30.340652465820312,30.17258071899414,-4.317190169134122e-05,-0.00022475415322165126
49,50,30.24178123474121,30.171232223510742,-1.0666194510067228e-05,-0.00018005908059226527
50,51,30.273679733276367,30.168825149536133,-2.6029618232170648e-05,-0.00010025063274854418
51,52,30.341596603393555,30.170875549316406,-9.974172216486998e-05,-0.0001682739977155734
52,53,30.27667808532715,30.167991638183594,-5.4906578077051904e-05,-7.262552787778986e-05
53,54,30.318174362182617,30.169193267822266,-1.786672414949564e-05,-0.00011250927011219325
54,55,30.285400390625,30.1715145111084,-1.3936061868946581e-05,-0.00018949958971048453
55,56,30.37381362915039,30.17055892944336,-2.154214426486334e-05,-0.00015782754630722096
56,57,30.279449462890625,30.171903610229492,-3.541093352765756e-05,-0.00020229218933298654
57,58,30.254528045654297,30.170106887817383,-2.50823001761713e-05,-0.00014274388513846326
58,59,30.32663345336914,30.169795989990234,-2.584493244528474e-05,-0.00013243223072878507
59,60,30.31264877319336,30.171688079833984,-2.8014764680506232e-05,-0.000195163518615038
60,61,30.243249893188477,30.171255111694336,-1.9298670158818254e-05,-0.00018086258872007654
61,62,30.297399520874023,30.171802520751953,-2.7482124634659044e-05,-0.00019900357941060598
62,63,30.249692916870117,30.16966438293457,-4.901018868008755e-05,-0.00012810399609275436
63,64,30.299028396606445,30.17112159729004,-2.053104545907125e-05,-0.00017642437905696084
64,65,30.24544334411621,30.1715145111084,-1.4092527317099979e-05,-0.00018949958971048453
65,66,30.275421142578125,30.170408248901367,-7.744003848531023e-05,-0.0001527740504285724
66,67,30.306026458740234,30.17253303527832,-7.665184442218198e-05,-0.00022325711910808899
67,68,30.379446029663086,30.17310905456543,-8.104389870133843e-05,-0.00024232732201445728
68,69,30.207332611083984,30.168176651000977,5.026023603971197e-07,-7.882536888437208e-05
69,70,30.239564895629883,30.167421340942383,-2.9704920757378517e-05,-5.3723088443646816e-05
70,71,30.328323364257812,30.168859481811523,-3.4313271768837694e-05,-0.00010139468169012567
71,72,30.28483772277832,30.167835235595703,-7.851344744214117e-05,-6.75557883329514e-05
72,73,30.27760887145996,30.172548294067383,-1.906282794661429e-05,-0.000223713974637052
73,74,30.28621482849121,30.171613693237305,-1.9046327785599004e-05,-0.0001927257056788534
74,75,30.282255172729492,30.17315673828125,-2.574470440031007e-05,-0.00024379982190136928
75,76,30.321353912353516,30.170364379882812,-2.0752363994569478e-05,-0.00015133400909239647
76,77,30.3019962310791,30.17325782775879,-9.206019244301089e-05,-0.0002472382815306151
77,78,30.329870223999023,30.169103622436523,-2.72420122031658e-05,-0.00010949578977648144
78,79,30.303359985351562,30.169754028320312,-4.2097883511837964e-05,-0.00013104487468695858
79,80,30.311418533325195,30.168426513671875,-2.4515922852907934e-05,-8.703164548840014e-05
80,81,30.30937385559082,30.17174530029297,-7.967652600626707e-05,-0.00019710899802838355
81,82,30.308927536010742,30.169963836669922,-1.031538492135553e-05,-0.0001379717555602955
82,83,30.276508331298828,30.17015266418457,-0.00010796314285022035,-0.00014430862562186952
83,84,30.2430419921875,30.169004440307617,-1.0522180144745263e-05,-0.00010620616140943895
84,85,30.23883056640625,30.167871475219727,-6.405106867024557e-05,-6.877117887138517e-05
85,86,30.267322540283203,30.169437408447266,-2.3068551964211537e-05,-0.00012048430045763503
86,87,30.33217430114746,30.179615020751953,-0.00012508672256905662,-0.0004579160620692413
87,88,30.34843635559082,30.173036575317383,-6.551851498493022e-05,-0.0002399533935477649
