,epoch,train_loss,test_loss,train_r2,test_r2
0,1,127.45143127441406,13.039840698242188,-54.84546062508388,-23.657239863508977
1,2,5.574752330780029,5.171028137207031,-1.514379767419269,-8.777977036579887
2,3,2.7577311992645264,0.792817234992981,-0.22894575233332626,-0.4991502813061164
3,4,1.034309983253479,1.4465203285217285,0.53823816038571,-1.7352477011967316
4,5,0.6903337240219116,0.056526947766542435,0.6967365509950616,0.8931123215301868
5,6,0.29096555709838867,0.27544641494750977,0.8758386265587306,0.4791541233652885
6,7,0.1626371294260025,0.22710631787776947,0.9279357192758212,0.5705611326112459
7,8,0.10553085058927536,0.14701473712921143,0.9526711742116715,0.7220075476123122
8,9,0.07448633760213852,0.09859742969274521,0.9667008757179645,0.8135605974360958
9,10,0.052867259830236435,0.06470119953155518,0.9767207903654752,0.8776554957915151
10,11,0.038383934646844864,0.033887576311826706,0.983306877983044,0.9359214547051952
11,12,0.027120986953377724,0.02546187862753868,0.9883350037952693,0.9518537395701631
12,13,0.021643565967679024,0.029482586309313774,0.9904552014054009,0.9442509196995782
13,14,0.02082006074488163,0.022371642291545868,0.9908893671954968,0.9576971167018201
14,15,0.018488388508558273,0.0241998340934515,0.9919539599784404,0.9542401622743318
15,16,0.017170775681734085,0.020619405433535576,0.9924131894600396,0.9610104444605935
16,17,0.015397181734442711,0.018704256042838097,0.9932350838102059,0.9646318300499367
17,18,0.013376662507653236,0.017778931185603142,0.9940372174234572,0.9663815459636954
18,19,0.013631579466164112,0.017223287373781204,0.9940036006899126,0.9674322184028955
19,20,0.012454481795430183,0.01621280051767826,0.9946036323012548,0.9693429603297715
20,21,0.011705129407346249,0.015603508800268173,0.9949692694715551,0.9704950813242411
21,22,0.010989698581397533,0.01463410910218954,0.9951322472764975,0.9723281337082025
22,23,0.010481402277946472,0.013920661993324757,0.9954580753396354,0.9736772029825574
23,24,0.01050599105656147,0.013678258284926414,0.9953907295183667,0.9741355701053408
24,25,0.010023487731814384,0.01299684401601553,0.9955789676276323,0.9754240668777914
25,26,0.009186704643070698,0.012350732460618019,0.99588250563335,0.9766458085530968
26,27,0.008669575676321983,0.011876747943460941,0.9961907773125099,0.9775420709795104
27,28,0.008748316206037998,0.013322055339813232,0.9961856313522839,0.9748091180880887
28,29,0.009143508970737457,0.011195864528417587,0.9960786562198934,0.9788295680201348
29,30,0.009261205792427063,0.011451080441474915,0.9959532578925228,0.9783469738919128
30,31,0.007586682680994272,0.011149236001074314,0.9966728012060314,0.9789177373949057
31,32,0.007357949856668711,0.010060672648251057,0.9967323716792619,0.980976117566613
32,33,0.006694301962852478,0.009630018845200539,0.9970935243636152,0.9817904477859944
33,34,0.006594713777303696,0.009314394555985928,0.9970992854601829,0.9823872659781092
34,35,0.006514009553939104,0.009210861288011074,0.9971582970959935,0.9825830396562032
35,36,0.006189738865941763,0.009854425676167011,0.9973041446929848,0.9813661121382251
36,37,0.007227498572319746,0.008572457358241081,0.9968022120863989,0.983790205791415
37,38,0.0062133693136274815,0.008684211410582066,0.9972777300683177,0.9835788893182554
38,39,0.005483925808221102,0.008096118457615376,0.9975768713843679,0.9846909232737883
39,40,0.005445796996355057,0.007974066771566868,0.9976373650004364,0.9849217132798808
40,41,0.005428485106676817,0.008678548038005829,0.9976284975939408,0.9835895987457036
41,42,0.006167385261505842,0.00804656557738781,0.9973195925845666,0.9847846240550672
42,43,0.006091960705816746,0.007273567840456963,0.997337169871385,0.9862462972016736
43,44,0.00681714341044426,0.007368622813373804,0.9969960011534729,0.9860665563305374
44,45,0.00507716741412878,0.009476777166128159,0.9977867377696067,0.9820802141675837
45,46,0.007701016031205654,0.007978910580277443,0.996620469659651,0.9849125545998836
46,47,0.006778846029192209,0.006746596656739712,0.9970583731472638,0.9872427558060568
47,48,0.013913600705564022,0.022441988810896873,0.9939261031814758,0.9575640967361092
48,49,0.00967417936772108,0.022695982828736305,0.9958203506180697,0.9570838161967345
49,50,0.051760315895080566,0.14936701953411102,0.9781614153217754,0.7175595743007344
50,51,0.4570293426513672,1.3669337034225464,0.8089656005837623,-1.5847562913274134
51,52,1.450543761253357,0.02155783586204052,0.3617515192505051,0.9592359567373423
52,53,0.5911124348640442,0.48031648993492126,0.7430401553874615,0.09176216113534796
53,54,0.27383652329444885,0.2683100700378418,0.8787430770165542,0.49264833194856417
54,55,0.11152394115924835,0.10988811403512955,0.9516801850856406,0.792210864900526
55,56,0.05924391373991966,0.08569280803203583,0.9743520951382874,0.837962136559503
56,57,0.027478544041514397,0.01963820680975914,0.9876690699780906,0.9628658090664952
57,58,0.014244056306779385,0.006490794941782951,0.9936769602358343,0.9877264544076194
58,59,0.01042603887617588,0.023802708834409714,0.995541184697629,0.9549910911510946
59,60,0.020066624507308006,0.010441855527460575,0.9911698201231867,0.9802553331620502
60,61,0.011302732862532139,0.04068949446082115,0.9952021392490854,0.9230596083750163
61,62,0.11122458428144455,0.34481656551361084,0.9525683229329559,0.347981022319678
62,63,1.184871792793274,3.009401559829712,0.4851316550194379,-4.690524004765272
63,64,1.1375794410705566,0.5319105386734009,0.49950706625051977,-0.005797948313053025
64,65,0.4709206223487854,0.10861217975616455,0.7940635736004321,0.7946235399813673
65,66,0.1720767468214035,0.07497316598892212,0.9232164269516537,0.8582320720539555
66,67,0.09025665372610092,0.02204555831849575,0.959503158194698,0.9583137109008233
67,68,0.04070620611310005,0.006197798997163773,0.9820489374292258,0.9882804861424724
68,69,0.025659900158643723,0.016675123944878578,0.9887754055578122,0.9684687489332038
69,70,0.01114784274250269,0.02575361542403698,0.9952514514648265,0.9513020841441797
70,71,0.011191575787961483,0.01394269522279501,0.9949531657655948,0.9736355401894288
71,72,0.02758096344769001,0.029520725831389427,0.9879778325419132,0.9441788017284498
72,73,0.012909650802612305,0.005324704572558403,0.9942621767605224,0.9899314338192069
73,74,0.00478021427989006,0.014815934002399445,0.9979545104083063,0.9719843199748599
74,75,0.06287034600973129,0.2817748188972473,0.9737860408661214,0.46718762168862216
