,number,value,datetime_start,datetime_complete,duration,params_batcher,params_hidden_dim,params_k,params_learning_rate,state
12,12,0.3673350079191784,2023-12-21 15:54:35.623670,2023-12-21 15:56:21.590906,0 days 00:01:45.967236,False,352,2,0.002639709836593742,COMPLETE
13,13,0.3423465272955051,2023-12-21 15:56:21.591947,2023-12-21 15:58:22.631732,0 days 00:02:01.039785,False,368,2,0.002402845561649647,COMPLETE
14,14,0.3411374374485602,2023-12-21 15:58:22.632731,2023-12-21 16:00:19.095407,0 days 00:01:56.462676,False,336,2,0.0023809434824345545,COMPLETE
15,15,0.012134453000193645,2023-12-21 16:00:19.096407,2023-12-21 16:02:18.976531,0 days 00:01:59.880124,False,512,1,0.003113482638122612,COMPLETE
16,16,0.2848806860374065,2023-12-21 16:02:18.977529,2023-12-21 16:04:23.506711,0 days 00:02:04.529182,False,448,2,0.0015094868910380344,COMPLETE
17,17,0.3741251687440196,2023-12-21 16:04:23.508220,2023-12-21 16:06:26.037257,0 days 00:02:02.529037,False,336,4,0.0036148822068690907,COMPLETE
18,18,0.17590534344438707,2023-12-21 16:06:26.039261,2023-12-21 16:08:42.048307,0 days 00:02:16.009046,False,224,4,0.0008503901855572006,COMPLETE
19,19,0.41056526615131206,2023-12-21 16:08:42.050306,2023-12-21 16:10:19.501321,0 days 00:01:37.451015,False,320,4,0.004566472234573194,COMPLETE
20,20,0.2270386958625863,2023-12-21 16:10:19.503320,2023-12-21 16:11:56.672071,0 days 00:01:37.168751,False,304,4,0.004890792550269879,COMPLETE
21,21,0.2951474335669564,2023-12-21 16:11:56.673070,2023-12-21 16:13:36.912068,0 days 00:01:40.238998,False,336,4,0.001919876212500935,COMPLETE
22,22,0.4095107533970307,2023-12-21 16:13:36.913067,2023-12-21 16:15:14.647528,0 days 00:01:37.734461,False,352,5,0.0039019773318662698,COMPLETE
23,23,0.37205015997409585,2023-12-21 16:15:14.649527,2023-12-21 16:16:51.176311,0 days 00:01:36.526784,False,240,5,0.0052125209595856176,COMPLETE
24,24,-0.5057518308284468,2023-12-21 16:16:51.177310,2023-12-21 16:18:32.432173,0 days 00:01:41.254863,False,448,5,0.009962260917327668,COMPLETE
25,25,0.2508023422603722,2023-12-21 16:18:32.433172,2023-12-21 16:20:12.656858,0 days 00:01:40.223686,False,304,4,0.001711895483094644,COMPLETE
26,26,0.35487807228662926,2023-12-21 16:20:12.657858,2023-12-21 16:21:50.720354,0 days 00:01:38.062496,False,384,5,0.0032716963739968545,COMPLETE
27,27,0.3677419464417528,2023-12-21 16:21:50.721353,2023-12-21 16:23:26.611633,0 days 00:01:35.890280,False,240,4,0.005833599336844131,COMPLETE
28,28,0.36825351497590403,2023-12-21 16:23:26.613632,2023-12-21 16:25:32.202581,0 days 00:02:05.588949,False,464,4,0.001053522369997838,COMPLETE
29,29,0.26404789556155395,2023-12-21 16:25:32.204580,2023-12-21 16:27:38.966485,0 days 00:02:06.761905,False,320,3,0.004011225269222539,COMPLETE
30,30,0.38111849525628616,2023-12-21 16:27:38.967487,2023-12-21 16:29:37.206871,0 days 00:01:58.239384,False,192,5,0.003564037194285487,COMPLETE
31,31,0.37883178715697746,2023-12-21 16:29:37.208869,2023-12-21 16:31:21.675234,0 days 00:01:44.466365,False,192,5,0.00374510402700371,COMPLETE
32,32,0.3573248551471094,2023-12-21 16:31:21.677235,2023-12-21 16:33:22.773254,0 days 00:02:01.096019,False,176,5,0.0016586447425802789,COMPLETE
33,33,0.31482577075106993,2023-12-21 16:33:22.774252,2023-12-21 16:35:05.003020,0 days 00:01:42.228768,False,80,5,0.006598619758237857,COMPLETE
34,34,0.23661709532141809,2023-12-21 16:35:05.004025,2023-12-21 16:36:34.712586,0 days 00:01:29.708561,False,144,5,0.0038035744138320278,COMPLETE
35,35,0.1555496316496969,2023-12-21 16:36:34.713595,2023-12-21 16:38:05.938067,0 days 00:01:31.224472,True,208,5,0.0060262622537489265,COMPLETE
36,36,0.08133649115368298,2023-12-21 16:38:05.939066,2023-12-21 16:39:35.856367,0 days 00:01:29.917301,False,176,5,0.0005659712955950948,COMPLETE
37,37,0.1601333502267458,2023-12-21 16:39:35.858366,2023-12-21 16:41:08.278385,0 days 00:01:32.420019,True,256,5,0.0029528874945587056,COMPLETE
38,38,0.02413171518288426,2023-12-21 16:41:08.279385,2023-12-21 16:42:35.483573,0 days 00:01:27.204188,False,96,5,0.0012537329858722018,COMPLETE
39,39,0.13211398348336797,2023-12-21 16:42:35.484573,2023-12-21 16:44:04.486194,0 days 00:01:29.001621,False,192,4,0.0019287333632880884,COMPLETE
40,40,0.04394084109583456,2023-12-21 16:44:04.487194,2023-12-21 16:45:43.892898,0 days 00:01:39.405704,True,272,5,0.007478392524743734,COMPLETE
41,41,0.33206392391211204,2023-12-21 16:45:43.893898,2023-12-21 16:47:30.497757,0 days 00:01:46.603859,False,288,4,0.003926086759127114,COMPLETE
42,42,0.29846542550269156,2023-12-21 16:47:30.498755,2023-12-21 16:49:09.348794,0 days 00:01:38.850039,False,384,4,0.004389160960713152,COMPLETE
43,43,-0.24384842963104125,2023-12-21 16:49:09.350792,2023-12-21 16:50:41.891813,0 days 00:01:32.541021,False,144,3,0.006846729089623108,COMPLETE
44,44,0.3991745197097186,2023-12-21 16:50:41.893811,2023-12-21 16:52:21.362915,0 days 00:01:39.469104,False,352,5,0.0026844922394831604,COMPLETE
45,45,0.3775382887752315,2023-12-21 16:52:21.364914,2023-12-21 16:53:59.900218,0 days 00:01:38.535304,False,368,5,0.0023204005165963224,COMPLETE
46,46,0.06306324736947162,2023-12-21 16:53:59.902218,2023-12-21 16:55:47.281138,0 days 00:01:47.378920,True,112,5,0.005033546850769399,COMPLETE
47,47,-0.0013923370951877344,2023-12-21 16:55:47.282136,2023-12-21 16:57:33.615133,0 days 00:01:46.332997,False,400,5,0.008244966050231272,COMPLETE
48,48,0.27748205439579143,2023-12-21 16:57:33.617491,2023-12-21 16:59:19.478887,0 days 00:01:45.861396,False,208,5,0.002649507641133974,COMPLETE
49,49,-0.055402329208202296,2023-12-21 16:59:19.479885,2023-12-21 17:01:03.333516,0 days 00:01:43.853631,False,64,4,0.001199058541259741,COMPLETE
