,number,value,datetime_start,datetime_complete,duration,params_batcher,params_learning_rate,params_n_dim_0,params_n_dim_1,params_n_dim_2,params_n_dim_3,params_n_layers,state
13,13,-0.01562031699577644,2023-12-07 19:25:27.793537,2023-12-07 19:27:00.364123,0 days 00:01:32.570586,False,0.009979630556122073,373.0,193.0,1.0,114.0,5,COMPLETE
14,14,-0.04455906359883297,2023-12-07 19:27:00.366123,2023-12-07 19:28:27.742393,0 days 00:01:27.376270,False,0.0025567780929880244,369.0,10.0,148.0,423.0,5,COMPLETE
15,15,-4.3199127515108415,2023-12-07 19:28:27.744392,2023-12-07 19:30:14.320445,0 days 00:01:46.576053,False,0.0011422686729058971,511.0,145.0,135.0,,4,COMPLETE
16,16,0.8639173684700732,2023-12-07 19:30:14.322559,2023-12-07 19:32:04.896192,0 days 00:01:50.573633,False,0.006051448676304329,322.0,291.0,137.0,175.0,5,COMPLETE
17,17,-238.68901306660715,2023-12-07 19:32:04.897192,2023-12-07 19:33:50.438474,0 days 00:01:45.541282,False,0.005227886445352602,319.0,,,,2,COMPLETE
18,18,-85.6509870955836,2023-12-07 19:33:50.440476,2023-12-07 19:35:36.620267,0 days 00:01:46.179791,False,0.00178954526462879,315.0,297.0,,,3,COMPLETE
19,19,-1.2105880368297877,2023-12-07 19:35:36.621267,2023-12-07 19:37:27.289911,0 days 00:01:50.668644,False,0.004316497790412285,147.0,279.0,213.0,,4,COMPLETE
20,20,-1026.2141960466365,2023-12-07 19:37:27.291244,2023-12-07 19:39:14.268814,0 days 00:01:46.977570,False,0.0011110694204458356,309.0,361.0,7.0,90.0,5,COMPLETE
21,21,-1.633750525744211,2023-12-07 19:39:14.270814,2023-12-07 19:40:59.892986,0 days 00:01:45.622172,False,0.009343641421976351,436.0,142.0,108.0,209.0,5,COMPLETE
22,22,-0.002670047352888183,2023-12-07 19:40:59.893986,2023-12-07 19:42:49.941070,0 days 00:01:50.047084,False,0.005959598087429135,375.0,4.0,72.0,228.0,5,COMPLETE
23,23,-2.8970094275215335,2023-12-07 19:42:49.942071,2023-12-07 19:44:42.724273,0 days 00:01:52.782202,False,0.004200431495792182,332.0,326.0,180.0,,4,COMPLETE
24,24,0.5444207281061844,2023-12-07 19:44:42.726805,2023-12-07 19:46:27.215694,0 days 00:01:44.488889,False,0.002159879278121359,445.0,228.0,53.0,185.0,5,COMPLETE
25,25,-1.572547661240662,2023-12-07 19:46:27.218174,2023-12-07 19:48:17.590638,0 days 00:01:50.372464,False,0.0026759569576966648,469.0,233.0,321.0,,4,COMPLETE
26,26,0.9355811634135069,2023-12-07 19:48:17.592637,2023-12-07 19:50:09.947736,0 days 00:01:52.355099,True,0.005620447373414403,497.0,510.0,47.0,159.0,5,COMPLETE
27,27,-65.09523851545723,2023-12-07 19:50:09.949742,2023-12-07 19:51:59.064180,0 days 00:01:49.114438,True,0.0015819578836582292,504.0,499.0,,,3,COMPLETE
28,28,0.6371402079100975,2023-12-07 19:51:59.066180,2023-12-07 19:53:51.539917,0 days 00:01:52.473737,True,0.00409334537893301,471.0,439.0,172.0,157.0,5,COMPLETE
29,29,-0.191253220214521,2023-12-07 19:53:51.541917,2023-12-07 19:55:42.271077,0 days 00:01:50.729160,True,0.003949011995801557,275.0,450.0,184.0,,4,COMPLETE
30,30,-254.3143393972141,2023-12-07 19:55:42.273078,2023-12-07 19:57:23.838549,0 days 00:01:41.565471,True,0.005034869817851547,96.0,,,,2,COMPLETE
31,31,0.4237908241085827,2023-12-07 19:57:23.840550,2023-12-07 19:59:11.960105,0 days 00:01:48.119555,True,0.0033661828112652448,474.0,439.0,125.0,154.0,5,COMPLETE
32,32,-1.2392169459826756,2023-12-07 19:59:11.962103,2023-12-07 20:01:02.787562,0 days 00:01:50.825459,True,0.0020097283731976,456.0,512.0,67.0,167.0,5,COMPLETE
33,33,-1031.2252599716708,2023-12-07 20:01:02.789562,2023-12-07 20:02:52.105537,0 days 00:01:49.315975,True,0.005975091704208469,508.0,343.0,173.0,63.0,5,COMPLETE
34,34,-1097.0363806006017,2023-12-07 20:02:52.107571,2023-12-07 20:04:32.014713,0 days 00:01:39.907142,True,0.0031959451616620353,398.0,229.0,252.0,11.0,5,COMPLETE
35,35,-1157.7958230462268,2023-12-07 20:04:32.015717,2023-12-07 20:06:00.389284,0 days 00:01:28.373567,True,0.006121679524104839,355.0,409.0,39.0,,4,COMPLETE
36,36,-9.789478904308305,2023-12-07 20:06:00.391285,2023-12-07 20:07:47.078868,0 days 00:01:46.687583,True,0.0007284584940952002,482.0,401.0,109.0,,4,COMPLETE
37,37,0.7621145648417307,2023-12-07 20:07:47.079890,2023-12-07 20:09:29.466372,0 days 00:01:42.386482,True,0.001979920671075799,422.0,471.0,309.0,188.0,5,COMPLETE
38,38,-2.5738082398955684,2023-12-07 20:09:29.467374,2023-12-07 20:11:15.648504,0 days 00:01:46.181130,True,0.003680421355940991,410.0,471.0,304.0,,4,COMPLETE
39,39,-91277.04807770015,2023-12-07 20:11:15.650504,2023-12-07 20:12:53.411095,0 days 00:01:37.760591,True,0.0015105045182159805,,,,,1,COMPLETE
40,40,0.3639529896770681,2023-12-07 20:12:53.412610,2023-12-07 20:14:40.931957,0 days 00:01:47.519347,True,0.00258823852891035,278.0,435.0,312.0,130.0,5,COMPLETE
41,41,0.7416319952868855,2023-12-07 20:14:40.932957,2023-12-07 20:16:24.903772,0 days 00:01:43.970815,True,0.0025514078559477015,425.0,481.0,280.0,198.0,5,COMPLETE
42,42,0.6121969786659585,2023-12-07 20:16:24.904769,2023-12-07 20:18:06.101715,0 days 00:01:41.196946,True,0.006609532983551256,486.0,489.0,349.0,230.0,5,COMPLETE
43,43,0.5827741081643063,2023-12-07 20:18:06.102714,2023-12-07 20:19:22.767369,0 days 00:01:16.664655,True,0.004549876531358425,421.0,466.0,279.0,175.0,5,COMPLETE
44,44,0.7293210386668127,2023-12-07 20:19:22.768369,2023-12-07 20:20:36.702288,0 days 00:01:13.933919,True,0.003443323715797458,203.0,380.0,218.0,233.0,5,COMPLETE
45,45,-1.8143138358424262,2023-12-07 20:20:36.704281,2023-12-07 20:21:51.713728,0 days 00:01:15.009447,True,0.0030591931790695127,197.0,380.0,413.0,,4,COMPLETE
46,46,0.6733375801110822,2023-12-07 20:21:51.714727,2023-12-07 20:23:06.326009,0 days 00:01:14.611282,True,0.00748527962059832,142.0,320.0,215.0,253.0,5,COMPLETE
47,47,0.19980002867567165,2023-12-07 20:23:06.327009,2023-12-07 20:24:21.901896,0 days 00:01:15.574887,True,0.0008752540548062473,218.0,411.0,223.0,203.0,5,COMPLETE
48,48,-1.4261521420899488,2023-12-07 20:24:21.903895,2023-12-07 20:25:39.485235,0 days 00:01:17.581340,True,0.0022223704635225177,185.0,472.0,358.0,244.0,5,COMPLETE
49,49,-1.8537527028433645,2023-12-07 20:25:39.487193,2023-12-07 20:26:53.676100,0 days 00:01:14.188907,True,0.0013742549312069788,262.0,377.0,275.0,,4,COMPLETE
50,50,-47.507017196976605,2023-12-07 20:26:53.678102,2023-12-07 20:28:09.282742,0 days 00:01:15.604640,True,0.00987584742450741,390.0,506.0,,,3,COMPLETE
51,51,-3.995721289636599,2023-12-07 20:28:09.284741,2023-12-07 20:29:25.437025,0 days 00:01:16.152284,True,0.007480569002012981,148.0,306.0,499.0,265.0,5,COMPLETE
52,52,-2.3655296499234297,2023-12-07 20:29:25.438023,2023-12-07 20:30:39.641015,0 days 00:01:14.202992,True,0.007530576808798265,110.0,339.0,217.0,205.0,5,COMPLETE
53,53,0.7461802076555196,2023-12-07 20:30:39.643015,2023-12-07 20:31:54.918018,0 days 00:01:15.275003,True,0.004965073036817335,216.0,265.0,270.0,264.0,5,COMPLETE
54,54,0.7253764892509442,2023-12-07 20:31:54.920018,2023-12-07 20:33:11.081457,0 days 00:01:16.161439,True,0.005438345710012292,345.0,270.0,284.0,392.0,5,COMPLETE
55,55,0.622865288685202,2023-12-07 20:33:11.083456,2023-12-07 20:34:26.363328,0 days 00:01:15.279872,True,0.003218561712577798,209.0,487.0,251.0,351.0,5,COMPLETE
56,56,0.6959703119673674,2023-12-07 20:34:26.364327,2023-12-07 20:35:45.398976,0 days 00:01:19.034649,True,0.0020382997284549816,237.0,164.0,338.0,480.0,5,COMPLETE
57,57,-7.605842546834532,2023-12-07 20:35:45.400978,2023-12-07 20:37:45.260761,0 days 00:01:59.859783,True,0.004618323043472762,431.0,250.0,384.0,,4,COMPLETE
58,58,0.8411893032835295,2023-12-07 20:37:45.262766,2023-12-07 20:39:35.089994,0 days 00:01:49.827228,True,0.002894648549822202,305.0,422.0,276.0,125.0,5,COMPLETE
59,59,0.8451604167142855,2023-12-07 20:39:35.092122,2023-12-07 20:41:25.457446,0 days 00:01:50.365324,True,0.0029123424576280527,297.0,98.0,296.0,123.0,5,COMPLETE
60,60,-1.965260877252574,2023-12-07 20:41:25.458446,2023-12-07 20:43:19.443461,0 days 00:01:53.985015,False,0.005626823612624122,297.0,93.0,241.0,,4,COMPLETE
61,61,0.4548116197992254,2023-12-07 20:43:19.445466,2023-12-07 20:44:39.826051,0 days 00:01:20.380585,True,0.002434675663641983,331.0,208.0,289.0,123.0,5,COMPLETE
62,62,0.12737349617508353,2023-12-07 20:44:39.827057,2023-12-07 20:45:55.648447,0 days 00:01:15.821390,True,0.0017652066552611941,286.0,453.0,334.0,85.0,5,COMPLETE
63,63,0.5931296250009913,2023-12-07 20:45:55.650446,2023-12-07 20:47:09.120413,0 days 00:01:13.469967,True,0.0027394509516266816,246.0,105.0,305.0,142.0,5,COMPLETE
64,64,-1169.8736436286435,2023-12-07 20:47:09.122414,2023-12-07 20:48:20.856311,0 days 00:01:11.733897,True,0.004562416715346014,5.0,,,,2,COMPLETE
65,65,0.7496335321717161,2023-12-07 20:48:20.858305,2023-12-07 20:49:35.609636,0 days 00:01:14.751331,True,0.0037634356730918404,352.0,424.0,265.0,186.0,5,COMPLETE
66,66,0.5662733510172068,2023-12-07 20:49:35.610635,2023-12-07 20:50:50.234949,0 days 00:01:14.624314,False,0.004082910174176839,314.0,423.0,249.0,91.0,5,COMPLETE
67,67,-0.24574765542405502,2023-12-07 20:50:50.235946,2023-12-07 20:52:04.888581,0 days 00:01:14.652635,True,0.008306667008866203,372.0,49.0,268.0,286.0,5,COMPLETE
68,68,-0.6721743191970696,2023-12-07 20:52:04.890580,2023-12-07 20:53:18.439272,0 days 00:01:13.548692,False,0.006775425241168345,352.0,274.0,195.0,116.0,5,COMPLETE
69,69,-4.1430270069428925,2023-12-07 20:53:18.440272,2023-12-07 20:54:30.704920,0 days 00:01:12.264648,True,0.004990750095231469,297.0,302.0,153.0,52.0,5,COMPLETE
