,number,value,datetime_start,datetime_complete,duration,params_batcher,params_hidden_dim,params_k,params_learning_rate,state
27,27,-2.4577846751430323,2023-12-06 14:58:18.544317,2023-12-06 15:00:09.417882,0 days 00:01:50.873565,False,176,3,0.0007475927765835958,COMPLETE
28,28,0.6694768455859272,2023-12-06 15:00:09.418886,2023-12-06 15:02:00.651734,0 days 00:01:51.232848,False,64,5,0.0012304232120708635,COMPLETE
29,29,0.992468230296361,2023-12-06 15:02:00.653733,2023-12-06 15:03:51.555524,0 days 00:01:50.901791,False,64,2,0.004193698473708694,COMPLETE
30,30,0.602796498947458,2023-12-06 15:03:51.556524,2023-12-06 15:05:45.078037,0 days 00:01:53.521513,False,224,2,0.004453108283318352,COMPLETE
31,31,0.9343972652920861,2023-12-06 15:05:45.078543,2023-12-06 15:07:26.498117,0 days 00:01:41.419574,False,64,3,0.004078112883552678,COMPLETE
32,32,0.9940845562625057,2023-12-06 15:07:26.499614,2023-12-06 15:09:18.628024,0 days 00:01:52.128410,False,48,2,0.001754817877389713,COMPLETE
33,33,-3.543302221455865,2023-12-06 15:09:18.629428,2023-12-06 15:11:08.666066,0 days 00:01:50.036638,False,112,1,0.0008651400195135349,COMPLETE
34,34,0.9984548614809224,2023-12-06 15:11:08.668067,2023-12-06 15:12:50.482356,0 days 00:01:41.814289,False,16,2,0.0027798626982959837,COMPLETE
35,35,0.9881403921434264,2023-12-06 15:12:50.484355,2023-12-06 15:14:40.813348,0 days 00:01:50.328993,True,48,2,0.005953206605811171,COMPLETE
36,36,-10.542789576143354,2023-12-06 15:14:40.815351,2023-12-06 15:16:36.681450,0 days 00:01:55.866099,False,352,2,0.0031188848016926807,COMPLETE
37,37,0.40743098531016597,2023-12-06 15:16:36.683449,2023-12-06 15:18:19.851391,0 days 00:01:43.167942,False,176,1,0.005439488031391103,COMPLETE
38,38,-326.6496161975075,2023-12-06 15:18:19.853391,2023-12-06 15:19:48.399836,0 days 00:01:28.546445,True,96,2,0.008600013600804368,COMPLETE
39,39,0.9728297507878418,2023-12-06 15:19:48.401837,2023-12-06 15:21:48.408114,0 days 00:02:00.006277,False,384,1,0.001854688478565747,COMPLETE
40,40,0.9892799473520085,2023-12-06 15:21:48.409119,2023-12-06 15:23:38.763398,0 days 00:01:50.354279,True,48,2,0.0032142337181658843,COMPLETE
41,41,0.9953462825334922,2023-12-06 15:23:38.765397,2023-12-06 15:25:20.453436,0 days 00:01:41.688039,False,16,3,0.0012948267191400813,COMPLETE
42,42,0.9953598251567568,2023-12-06 15:25:20.454436,2023-12-06 15:27:08.297677,0 days 00:01:47.843241,False,16,3,0.0014381578852845807,COMPLETE
43,43,0.9253994625745072,2023-12-06 15:27:08.299746,2023-12-06 15:28:56.507724,0 days 00:01:48.207978,False,16,3,0.003057900519653497,COMPLETE
44,44,-1382.6267477891467,2023-12-06 15:28:56.509234,2023-12-06 15:30:43.530175,0 days 00:01:47.020941,False,96,3,0.0015882097604447557,COMPLETE
45,45,0.9170520332922235,2023-12-06 15:30:43.532175,2023-12-06 15:32:29.185010,0 days 00:01:45.652835,False,48,2,0.002218069353039596,COMPLETE
46,46,-1827.785410808538,2023-12-06 15:32:29.186011,2023-12-06 15:34:28.772226,0 days 00:01:59.586215,True,480,3,0.006042740755252368,COMPLETE
47,47,0.9349710477017192,2023-12-06 15:34:28.774226,2023-12-06 15:36:17.031388,0 days 00:01:48.257162,False,128,2,0.0013767300511055847,COMPLETE
48,48,0.8771544817738193,2023-12-06 15:36:17.032394,2023-12-06 15:38:06.045960,0 days 00:01:49.013566,False,80,2,0.0027097650853699076,COMPLETE
49,49,-6.084304795343062,2023-12-06 15:38:06.048472,2023-12-06 15:39:59.630676,0 days 00:01:53.582204,False,48,3,0.00984971031105055,COMPLETE
50,50,0.9377109616373108,2023-12-06 15:39:59.632682,2023-12-06 15:41:53.454809,0 days 00:01:53.822127,False,256,2,0.0021784771626386923,COMPLETE
51,51,-1173.936478210611,2023-12-06 15:41:53.455807,2023-12-06 15:43:34.347313,0 days 00:01:40.891506,False,16,1,0.0007512118245250795,COMPLETE
52,52,-1105.5784271686346,2023-12-06 15:43:34.348485,2023-12-06 15:45:29.670264,0 days 00:01:55.321779,False,32,3,0.0013582127065647047,COMPLETE
53,53,0.9311663711167538,2023-12-06 15:45:29.672249,2023-12-06 15:47:24.325430,0 days 00:01:54.653181,False,32,1,0.0019450079935210641,COMPLETE
54,54,-12.48155416236712,2023-12-06 15:47:24.327437,2023-12-06 15:49:12.321436,0 days 00:01:47.993999,False,80,1,0.0012062675550016662,COMPLETE
55,55,0.9984184745239653,2023-12-06 15:49:12.323436,2023-12-06 15:51:00.335377,0 days 00:01:48.011941,False,16,2,0.0027406123882571325,COMPLETE
56,56,-1175.3097778498372,2023-12-06 15:51:00.337888,2023-12-06 15:52:50.757419,0 days 00:01:50.419531,False,16,2,0.003701498882902534,COMPLETE
57,57,0.981832755062276,2023-12-06 15:52:50.758619,2023-12-06 15:54:38.338435,0 days 00:01:47.579816,True,48,2,0.00480716045202466,COMPLETE
58,58,0.9512344761415994,2023-12-06 15:54:38.340435,2023-12-06 15:56:26.598121,0 days 00:01:48.257686,False,144,2,0.002626350737600567,COMPLETE
59,59,0.9707317454390149,2023-12-06 15:56:26.599120,2023-12-06 15:58:20.887231,0 days 00:01:54.288111,False,80,3,0.003509144936009432,COMPLETE
60,60,0.9916387881842382,2023-12-06 15:58:20.888260,2023-12-06 16:00:04.951011,0 days 00:01:44.062751,False,16,2,0.002736006006516277,COMPLETE
61,61,0.9677296630854123,2023-12-06 16:00:04.952011,2023-12-06 16:01:45.790037,0 days 00:01:40.838026,False,32,3,0.0017525978100677107,COMPLETE
62,62,0.945457888020649,2023-12-06 16:01:45.790037,2023-12-06 16:03:34.400127,0 days 00:01:48.610090,False,64,2,0.0008802013636170224,COMPLETE
63,63,0.9974831366055392,2023-12-06 16:03:34.401126,2023-12-06 16:05:23.525863,0 days 00:01:49.124737,False,48,1,0.0010561275777841233,COMPLETE
64,64,-866.4438357335808,2023-12-06 16:05:23.528371,2023-12-06 16:07:09.558873,0 days 00:01:46.030502,False,112,2,0.001004567571723677,COMPLETE
65,65,-0.6456314809358066,2023-12-06 16:07:09.559877,2023-12-06 16:08:53.680285,0 days 00:01:44.120408,False,48,3,0.0020845173679837196,COMPLETE
66,66,0.9972670750456892,2023-12-06 16:08:53.681287,2023-12-06 16:10:46.843899,0 days 00:01:53.162612,False,64,1,0.00146992718259247,COMPLETE
67,67,-1171.2703047096616,2023-12-06 16:10:46.845899,2023-12-06 16:12:29.697142,0 days 00:01:42.851243,False,16,1,0.0006590187459277111,COMPLETE
68,68,0.9714496104175211,2023-12-06 16:12:29.698659,2023-12-06 16:14:15.698181,0 days 00:01:45.999522,False,32,1,0.0011379669480724322,COMPLETE
69,69,0.9816353404501651,2023-12-06 16:14:15.699180,2023-12-06 16:16:09.333798,0 days 00:01:53.634618,False,96,1,0.001370724921648304,COMPLETE
70,70,-0.5329837121466686,2023-12-06 16:16:09.335202,2023-12-06 16:18:01.304731,0 days 00:01:51.969529,False,80,4,0.0004344301000859635,COMPLETE
71,71,0.9939824472428012,2023-12-06 16:18:01.305730,2023-12-06 16:19:48.110262,0 days 00:01:46.804532,False,64,2,0.0026015996004642313,COMPLETE
72,72,0.9906825977075311,2023-12-06 16:19:48.111262,2023-12-06 16:21:45.439566,0 days 00:01:57.328304,False,32,1,0.0015985905715585082,COMPLETE
73,73,0.5268149447182225,2023-12-06 16:21:45.441566,2023-12-06 16:23:40.079315,0 days 00:01:54.637749,False,48,2,0.0023981993698750986,COMPLETE
74,74,-29.878044680956123,2023-12-06 16:23:40.081309,2023-12-06 16:25:25.879694,0 days 00:01:45.798385,False,64,1,0.0010307651991288947,COMPLETE
75,75,0.9655389788565596,2023-12-06 16:25:25.880694,2023-12-06 16:27:12.543967,0 days 00:01:46.663273,False,16,4,0.0019728094067745414,COMPLETE
76,76,0.9638570636229093,2023-12-06 16:27:12.544969,2023-12-06 16:28:48.126926,0 days 00:01:35.581957,True,96,2,0.0028061781949984014,COMPLETE
77,77,-16.02633212724865,2023-12-06 16:28:48.127431,2023-12-06 16:30:19.765936,0 days 00:01:31.638505,False,64,1,0.0035560907077881896,COMPLETE
78,78,-1105.2194383563728,2023-12-06 16:30:19.767439,2023-12-06 16:32:07.528437,0 days 00:01:47.760998,False,32,3,0.001406633589347157,COMPLETE
79,79,0.8559330910814229,2023-12-06 16:32:07.531504,2023-12-06 16:34:04.483406,0 days 00:01:56.951902,False,128,2,0.0016495762105219003,COMPLETE
80,80,0.47334584373263766,2023-12-06 16:34:04.485407,2023-12-06 16:35:55.389015,0 days 00:01:50.903608,False,160,3,0.0011073210373338208,COMPLETE
81,81,0.9904923248947572,2023-12-06 16:35:55.391009,2023-12-06 16:37:34.055811,0 days 00:01:38.664802,False,48,2,0.00423904424346023,COMPLETE
82,82,0.9769624009460005,2023-12-06 16:37:34.057318,2023-12-06 16:39:29.143777,0 days 00:01:55.086459,False,80,2,0.0025451364505661546,COMPLETE
83,83,0.9373650819290285,2023-12-06 16:39:29.144778,2023-12-06 16:41:15.660239,0 days 00:01:46.515461,False,112,2,0.0032069221721308543,COMPLETE
84,84,0.969614428447845,2023-12-06 16:41:15.661239,2023-12-06 16:43:01.383700,0 days 00:01:45.722461,False,64,2,0.004812391768531655,COMPLETE
85,85,0.9913060433657208,2023-12-06 16:43:01.384700,2023-12-06 16:44:52.115054,0 days 00:01:50.730354,False,16,3,0.001990278009501023,COMPLETE
86,86,-13069.27894182266,2023-12-06 16:44:52.117700,2023-12-06 16:46:50.062700,0 days 00:01:57.945000,False,320,2,0.0014881305113467126,COMPLETE
87,87,-3.2688494257246203,2023-12-06 16:46:50.064698,2023-12-06 16:48:34.833979,0 days 00:01:44.769281,True,48,1,0.0023869689168433935,COMPLETE
88,88,0.9787462289377613,2023-12-06 16:48:34.834980,2023-12-06 16:50:22.903686,0 days 00:01:48.068706,False,64,2,0.001847996985693643,COMPLETE
89,89,0.9614851521972951,2023-12-06 16:50:22.904686,2023-12-06 16:51:59.528386,0 days 00:01:36.623700,False,32,1,0.003017889490580401,COMPLETE
90,90,0.5747245555937306,2023-12-06 16:51:59.529386,2023-12-06 16:53:52.146919,0 days 00:01:52.617533,False,208,3,0.004089735244253181,COMPLETE
91,91,-1169.5222983676247,2023-12-06 16:53:52.147922,2023-12-06 16:55:35.470574,0 days 00:01:43.322652,False,16,1,0.0007954335942016847,COMPLETE
92,92,0.989177216584457,2023-12-06 16:55:35.472573,2023-12-06 16:57:31.719905,0 days 00:01:56.247332,False,32,1,0.0013102338095547857,COMPLETE
93,93,0.9977953487050449,2023-12-06 16:57:31.721904,2023-12-06 16:59:28.908790,0 days 00:01:57.186886,False,48,1,0.0009207530687371858,COMPLETE
94,94,0.9857065383341587,2023-12-06 16:59:28.910828,2023-12-06 17:01:17.283590,0 days 00:01:48.372762,False,96,1,0.0010017205826206475,COMPLETE
95,95,0.9899058577724775,2023-12-06 17:01:17.286589,2023-12-06 17:03:12.536654,0 days 00:01:55.250065,False,64,1,0.0017249110401854986,COMPLETE
96,96,0.958072611388415,2023-12-06 17:03:12.538660,2023-12-06 17:05:07.356528,0 days 00:01:54.817868,False,48,2,0.0012369254195305993,COMPLETE
97,97,0.9793737895423862,2023-12-06 17:05:07.357549,2023-12-06 17:06:57.339449,0 days 00:01:49.981900,False,80,2,0.0006589820950935219,COMPLETE
98,98,-3.7683442103945155,2023-12-06 17:06:57.341448,2023-12-06 17:08:56.033034,0 days 00:01:58.691586,False,512,3,0.002195746414065243,COMPLETE
99,99,0.9956567672280915,2023-12-06 17:08:56.034968,2023-12-06 17:10:34.368536,0 days 00:01:38.333568,True,48,1,0.0008699248424307597,COMPLETE
100,100,0.9965345376027035,2023-12-06 17:10:34.369536,2023-12-06 17:11:55.663613,0 days 00:01:21.294077,True,48,1,0.0008814369710603398,COMPLETE
101,101,0.9915737100442156,2023-12-06 17:11:55.664619,2023-12-06 17:13:28.445431,0 days 00:01:32.780812,True,48,1,0.0010774790963097435,COMPLETE
102,102,0.9902836003325772,2023-12-06 17:13:28.447465,2023-12-06 17:15:20.686116,0 days 00:01:52.238651,True,32,1,0.0008295893708252325,COMPLETE
103,103,0.9883047852610758,2023-12-06 17:15:20.688187,2023-12-06 17:17:16.292625,0 days 00:01:55.604438,True,32,1,0.0009238046590512199,COMPLETE
104,104,0.9808635792620377,2023-12-06 17:17:16.293625,2023-12-06 17:19:09.686714,0 days 00:01:53.393089,True,400,1,0.0014964351126491688,COMPLETE
105,105,-1166.176212257918,2023-12-06 17:19:09.687719,2023-12-06 17:20:58.269753,0 days 00:01:48.582034,True,16,1,0.001140595710677079,COMPLETE
106,106,0.9913352940803403,2023-12-06 17:20:58.271751,2023-12-06 17:22:55.200442,0 days 00:01:56.928691,True,48,1,0.0006536300658886589,COMPLETE
107,107,-17.039988829950715,2023-12-06 17:22:55.201441,2023-12-06 17:24:46.850131,0 days 00:01:51.648690,True,256,1,0.0009148916789422649,COMPLETE
108,108,-1165.3255398570218,2023-12-06 17:24:46.851132,2023-12-06 17:26:32.032232,0 days 00:01:45.181100,True,16,1,0.001233660201939708,COMPLETE
109,109,-1.3803128801261342,2023-12-06 17:26:32.034229,2023-12-06 17:28:28.181454,0 days 00:01:56.147225,True,64,1,0.0018184341665929552,COMPLETE
110,110,0.5591734897396016,2023-12-06 17:28:28.182455,2023-12-06 17:30:19.770428,0 days 00:01:51.587973,True,32,1,0.0015100147937240063,COMPLETE
111,111,0.9684232983041907,2023-12-06 17:30:19.772428,2023-12-06 17:32:05.619858,0 days 00:01:45.847430,False,64,2,0.002230381362320126,COMPLETE
112,112,0.935729977118551,2023-12-06 17:32:05.621858,2023-12-06 17:33:58.397581,0 days 00:01:52.775723,False,80,2,0.000502541044545727,COMPLETE
113,113,0.9574984803129774,2023-12-06 17:33:58.398581,2023-12-06 17:35:43.951705,0 days 00:01:45.553124,False,48,2,0.0007536925757338714,COMPLETE
114,114,-2.842923418793041,2023-12-06 17:35:43.952703,2023-12-06 17:37:35.529969,0 days 00:01:51.577266,False,80,4,0.0036012312774017256,COMPLETE
115,115,-1156.5279142037066,2023-12-06 17:37:35.530970,2023-12-06 17:39:20.550728,0 days 00:01:45.019758,False,16,1,0.0026648939532190117,COMPLETE
116,116,0.9232936524109562,2023-12-06 17:39:20.552728,2023-12-06 17:41:15.672281,0 days 00:01:55.119553,False,32,2,0.0013086783061912524,COMPLETE
117,117,-483.99085322303256,2023-12-06 17:41:15.673280,2023-12-06 17:43:03.898517,0 days 00:01:48.225237,False,96,3,0.001622312646997623,COMPLETE
118,118,0.5168831587668252,2023-12-06 17:43:03.899516,2023-12-06 17:44:57.047853,0 days 00:01:53.148337,True,48,5,0.002053317229755419,COMPLETE
119,119,-12.246742070359511,2023-12-06 17:44:57.049852,2023-12-06 17:46:44.874952,0 days 00:01:47.825100,False,112,1,0.000922297048044338,COMPLETE
120,120,0.8389569080855377,2023-12-06 17:46:44.877159,2023-12-06 17:48:06.225748,0 days 00:01:21.348589,False,16,2,0.0030736783705240024,COMPLETE
121,121,0.7995676750619352,2023-12-06 17:48:06.226748,2023-12-06 17:49:28.625785,0 days 00:01:22.399037,False,64,1,0.0010623506115582156,COMPLETE
122,122,0.9910363663432505,2023-12-06 17:49:28.628784,2023-12-06 17:51:22.855971,0 days 00:01:54.227187,False,32,1,0.0007324445465375203,COMPLETE
123,123,0.9904457372849219,2023-12-06 17:51:22.857971,2023-12-06 17:53:18.013448,0 days 00:01:55.155477,False,48,1,0.0005779184872351969,COMPLETE
124,124,-1164.1189149232425,2023-12-06 17:53:18.015958,2023-12-06 17:55:02.359960,0 days 00:01:44.344002,False,16,1,0.001391740585490644,COMPLETE
125,125,0.9906994287933643,2023-12-06 17:55:02.361961,2023-12-06 17:56:56.660381,0 days 00:01:54.298420,False,32,1,0.000889537487648166,COMPLETE
126,126,0.9726540711886063,2023-12-06 17:56:56.661378,2023-12-06 17:58:41.430854,0 days 00:01:44.769476,False,64,3,0.001748878961189306,COMPLETE
127,127,0.9632359782010192,2023-12-06 17:58:41.431854,2023-12-06 18:00:24.246441,0 days 00:01:42.814587,False,48,2,0.001169557731743401,COMPLETE
128,128,0.9874606962675182,2023-12-06 18:00:24.248440,2023-12-06 18:02:08.652989,0 days 00:01:44.404549,False,32,1,0.0024591896020799745,COMPLETE
129,129,0.9113677084192693,2023-12-06 18:02:08.655496,2023-12-06 18:03:54.234571,0 days 00:01:45.579075,False,80,2,0.0010020732063331713,COMPLETE
130,130,0.9911095153020856,2023-12-06 18:03:54.235579,2023-12-06 18:05:40.930088,0 days 00:01:46.694509,False,16,3,0.001893656192086746,COMPLETE
131,131,0.7124064840891468,2023-12-06 18:05:40.932086,2023-12-06 18:07:25.739681,0 days 00:01:44.807595,False,16,2,0.0030075859667523584,COMPLETE
132,132,0.9079225315372733,2023-12-06 18:07:25.741680,2023-12-06 18:09:11.370780,0 days 00:01:45.629100,False,32,2,0.0027475321341755357,COMPLETE
133,133,0.1537170965186815,2023-12-06 18:09:11.372780,2023-12-06 18:10:35.009350,0 days 00:01:23.636570,False,48,2,0.003539131972670628,COMPLETE
134,134,0.9820021621671785,2023-12-06 18:10:35.010348,2023-12-06 18:11:55.562199,0 days 00:01:20.551851,False,16,2,0.0022443286359495273,COMPLETE
135,135,0.8274985682323871,2023-12-06 18:11:55.564198,2023-12-06 18:13:26.897540,0 days 00:01:31.333342,False,64,2,0.001509438227766466,COMPLETE
136,136,0.96440768639132,2023-12-06 18:13:26.898540,2023-12-06 18:15:17.589303,0 days 00:01:50.690763,True,48,1,0.000800381288022611,COMPLETE
137,137,-1151.4560201716959,2023-12-06 18:15:17.590303,2023-12-06 18:16:37.667087,0 days 00:01:20.076784,False,16,1,0.004768198757167048,COMPLETE
138,138,0.7947076547942079,2023-12-06 18:16:37.668087,2023-12-06 18:18:02.420934,0 days 00:01:24.752847,False,32,2,0.0012891245225370546,COMPLETE
139,139,0.9955955844458035,2023-12-06 18:18:02.421934,2023-12-06 18:19:21.001048,0 days 00:01:18.579114,False,48,1,0.003989921071050816,COMPLETE
140,140,0.983080164452025,2023-12-06 18:19:21.002047,2023-12-06 18:20:43.847668,0 days 00:01:22.845621,False,80,1,0.004253069034203678,COMPLETE
141,141,-51.85507524648598,2023-12-06 18:20:43.848668,2023-12-06 18:22:04.398659,0 days 00:01:20.549991,False,48,1,0.0025090058050381246,COMPLETE
142,142,0.9569423102632918,2023-12-06 18:22:04.400659,2023-12-06 18:23:26.299683,0 days 00:01:21.899024,False,32,1,0.0034624490846827454,COMPLETE
143,143,0.994033526402578,2023-12-06 18:23:26.301684,2023-12-06 18:24:48.446726,0 days 00:01:22.145042,False,64,1,0.006257966910601607,COMPLETE
144,144,0.9959409547844069,2023-12-06 18:24:48.447727,2023-12-06 18:26:11.238515,0 days 00:01:22.790788,False,64,1,0.006524836651499361,COMPLETE
145,145,0.9620898384198056,2023-12-06 18:26:11.239515,2023-12-06 18:27:32.588324,0 days 00:01:21.348809,False,96,1,0.0070615274945428665,COMPLETE
146,146,0.9910908321692995,2023-12-06 18:27:32.589324,2023-12-06 18:28:55.525283,0 days 00:01:22.935959,True,64,1,0.004838180308072221,COMPLETE
147,147,0.9719955312017794,2023-12-06 18:28:55.526284,2023-12-06 18:30:22.742146,0 days 00:01:27.215862,False,64,1,0.006514366000261307,COMPLETE
148,148,0.9887735344509256,2023-12-06 18:30:22.744147,2023-12-06 18:32:13.507446,0 days 00:01:50.763299,False,96,1,0.0055517692314722925,COMPLETE
149,149,0.9912841182096542,2023-12-06 18:32:13.509014,2023-12-06 18:34:10.249255,0 days 00:01:56.740241,False,80,1,0.006399093957300398,COMPLETE
150,150,0.9939854084431469,2023-12-06 18:34:10.251261,2023-12-06 18:35:58.902462,0 days 00:01:48.651201,False,48,1,0.005056373938053023,COMPLETE
151,151,-32.302700466321795,2023-12-06 18:35:58.905460,2023-12-06 18:37:47.957683,0 days 00:01:49.052223,False,64,1,0.005516292323724073,COMPLETE
152,152,-123.30287997335381,2023-12-06 18:37:47.957683,2023-12-06 18:39:40.360363,0 days 00:01:52.402680,False,48,1,0.007912177274652567,COMPLETE
153,153,0.9973427419111225,2023-12-06 18:39:40.362429,2023-12-06 18:41:26.788251,0 days 00:01:46.425822,False,48,1,0.004023872376450835,COMPLETE
154,154,0.9947244956384619,2023-12-06 18:41:26.789757,2023-12-06 18:43:07.915893,0 days 00:01:41.126136,False,48,1,0.0039391377756362615,COMPLETE
155,155,0.9608297250314145,2023-12-06 18:43:07.916894,2023-12-06 18:44:52.014170,0 days 00:01:44.097276,False,32,1,0.00521231055668124,COMPLETE
156,156,0.9956825909303053,2023-12-06 18:44:52.015170,2023-12-06 18:46:46.740100,0 days 00:01:54.724930,False,48,1,0.003771679238524121,COMPLETE
157,157,0.9663871248931661,2023-12-06 18:46:46.742101,2023-12-06 18:48:29.613280,0 days 00:01:42.871179,True,32,1,0.005981828981286405,COMPLETE
158,158,0.9915214182105687,2023-12-06 18:48:29.614278,2023-12-06 18:49:54.255149,0 days 00:01:24.640871,False,80,1,0.003981980044505282,COMPLETE
159,159,-54.3522951799316,2023-12-06 18:49:54.257152,2023-12-06 18:51:16.362671,0 days 00:01:22.105519,False,48,1,0.004332800148012411,COMPLETE
160,160,0.9550733039547374,2023-12-06 18:51:16.364669,2023-12-06 18:52:37.673460,0 days 00:01:21.308791,False,32,1,0.003201797824338619,COMPLETE
161,161,-1.3932274721298321,2023-12-06 18:52:37.674461,2023-12-06 18:53:59.981132,0 days 00:01:22.306671,False,48,1,0.003912985221498742,COMPLETE
162,162,0.7317195526335027,2023-12-06 18:53:59.983130,2023-12-06 18:55:24.160424,0 days 00:01:24.177294,False,64,1,0.004806681324323169,COMPLETE
163,163,0.9943804886485983,2023-12-06 18:55:24.162424,2023-12-06 18:56:45.498730,0 days 00:01:21.336306,False,48,1,0.006829298725040502,COMPLETE
164,164,-1146.0423755128677,2023-12-06 18:56:45.499730,2023-12-06 18:58:07.996694,0 days 00:01:22.496964,False,16,1,0.007099620961489282,COMPLETE
165,165,0.9805534374968309,2023-12-06 18:58:07.997694,2023-12-06 18:59:30.862293,0 days 00:01:22.864599,False,48,1,0.009588217714170975,COMPLETE
166,166,0.9940071028206694,2023-12-06 18:59:30.864293,2023-12-06 19:01:06.141953,0 days 00:01:35.277660,False,64,1,0.008368485686178533,COMPLETE
167,167,0.9666712600488714,2023-12-06 19:01:06.143953,2023-12-06 19:02:58.951148,0 days 00:01:52.807195,False,32,1,0.007837976712636283,COMPLETE
168,168,0.9794518728760645,2023-12-06 19:02:58.952146,2023-12-06 19:04:50.284160,0 days 00:01:51.332014,True,48,1,0.005721336439696877,COMPLETE
169,169,-1147.7693176913738,2023-12-06 19:04:50.285160,2023-12-06 19:06:38.296040,0 days 00:01:48.010880,False,16,1,0.006301913088606433,COMPLETE
170,170,-159.75758416171723,2023-12-06 19:06:38.297040,2023-12-06 19:08:35.798441,0 days 00:01:57.501401,False,288,1,0.003781937341964458,COMPLETE
171,171,0.9870922482683969,2023-12-06 19:08:35.800646,2023-12-06 19:10:28.410776,0 days 00:01:52.610130,False,64,1,0.007060117710611187,COMPLETE
