,epoch,train_loss,test_loss,train_r2,test_r2
0,1,20492666.0,4086.322509765625,-692721.5887101187,-134.46210177421992
1,2,4076.095947265625,4064.3525390625,-133.55951597556646,-133.7337914742273
2,3,4017.074951171875,3958.984619140625,-131.64578490748028,-130.24082625445556
3,4,3878.552978515625,3776.326171875,-127.1050833595151,-124.18568443584368
4,5,3663.448974609375,3517.699951171875,-120.03084917089126,-115.61218642144142
5,6,3373.484375,3185.95703125,-110.48305131711747,-104.61486857889484
6,7,3012.181884765625,2786.419189453125,-98.5858722855965,-91.37014565814873
7,8,2588.853271484375,2334.146240234375,-84.63377318210567,-76.37723984694853
8,9,2123.052978515625,1854.52099609375,-69.26910885109524,-60.477601131825665
9,10,1644.0518798828125,1379.720703125,-53.415791980088244,-44.73791181489546
10,11,1184.4454345703125,944.6414794921875,-38.23447970183918,-30.31498158382132
11,12,778.7738037109375,582.4155883789062,-24.83438846381075,-18.307149215361257
12,13,457.30181884765625,315.50360107421875,-14.172962031411267,-9.458982992638832
13,14,233.8787384033203,147.92079162597656,-6.775060565335111,-3.903592590430547
14,15,105.19734191894531,63.925987243652344,-2.4997815496480245,-1.119154476102473
15,16,47.838706970214844,34.53544616699219,-0.5880479556512557,-0.1448543075750819
16,17,31.583972930908203,30.214651107788086,-0.040987752778292696,-0.0016193789168992279
17,18,31.193058013916016,31.88725471496582,-0.026759798364366594,-0.057066468559704875
18,19,32.66514205932617,32.490966796875,-0.0774201983867604,-0.07707951549297265
19,20,32.47651672363281,31.67351531982422,-0.07395191431211434,-0.04998092948424104
20,21,31.533203125,30.746353149414062,-0.040026553917415164,-0.019245405711823427
21,22,30.69683837890625,30.265575408935547,-0.013322786001872977,-0.0033075683615859663
22,23,30.33942222595215,30.165803909301758,-0.0016092576402453318,-1.2883207678449082e-07
23,24,30.28672218322754,30.195676803588867,0.00037202499868727035,-0.0009904445649306926
24,25,30.295698165893555,30.223146438598633,-0.0007030410965451761,-0.0019010411194759769
25,26,30.385149002075195,30.217103958129883,-0.001001115310714562,-0.001700750590614808
26,27,30.423288345336914,30.195072174072266,-0.0006382373976714373,-0.0009703500957616296
27,28,30.308685302734375,30.179546356201172,-0.0001754908759485918,-0.00045574949201521164
28,29,30.34016990661621,30.169984817504883,-0.0001801468000426354,-0.00013878958575896938
29,30,30.282135009765625,30.168052673339844,-1.036761649420015e-05,-7.472369870931139e-05
30,31,30.30312728881836,30.168092727661133,-2.855422088487991e-05,-7.596522515274096e-05
31,32,30.28532600402832,30.167879104614258,-3.344432120044871e-05,-6.893265987217845e-05
32,33,30.287084579467773,30.16913414001465,-7.378939808733165e-06,-0.00011061387380939536
33,34,30.336170196533203,30.169645309448242,-2.4992525872402638e-05,-0.0001275074764248707
34,35,30.274946212768555,30.17147445678711,-3.9306907497760335e-06,-0.0001880686906781115
35,36,30.29611587524414,30.173046112060547,-2.704683194520996e-05,-0.0002402127558185363
36,37,30.276018142700195,30.17060089111328,-5.161096548222943e-05,-0.00015915780999509188
37,38,30.31039810180664,30.170101165771484,-1.0126237500074353e-05,-0.00014262853916413576
38,39,30.29315185546875,30.169307708740234,-3.949397584568359e-05,-0.00011622430295177288
39,40,30.32102394104004,30.171863555908203,-1.2667354050366342e-05,-0.0002009700989262786
40,41,30.276689529418945,30.172786712646484,-4.6644781165117166e-05,-0.00023157299942755394
41,42,30.300432205200195,30.17228126525879,-1.2301572596351562e-05,-0.00021490973731830287
42,43,30.30411720275879,30.17116355895996,-1.5570069202830439e-06,-0.0001778477719083238
43,44,30.3488712310791,30.170835494995117,-1.8446636211866263e-05,-0.000166941100981699
44,45,30.2797794342041,30.16968536376953,-8.861992185416057e-06,-0.0001287808655352496
45,46,30.28962516784668,30.168363571166992,-2.779230905058938e-05,-8.49836044818364e-05
46,47,30.283098220825195,30.1699275970459,-2.426683381240302e-05,-0.0001367837277699291
47,48,30.313016891479492,30.170034408569336,-1.2599191956175204e-05,-0.0001403328712985541
48,49,30.34025001525879,30.171512603759766,-3.068680906359589e-05,-0.00018938486383701658
49,50,30.241727828979492,30.171199798583984,-1.00086763603624e-05,-0.0001789985201672284
50,51,30.273347854614258,30.169666290283203,-1.6928534743332335e-05,-0.00012816651852087801
51,52,30.340564727783203,30.1710205078125,-6.489334390424872e-05,-0.0001730452174601993
52,53,30.27605628967285,30.16870880126953,-3.751031954024597e-05,-9.64346882403877e-05
53,54,30.318023681640625,30.16918182373047,-1.270823867272064e-05,-0.00011218683616265324
54,55,30.2852725982666,30.17047691345215,-1.0072063426402877e-05,-0.00015506469415926816
55,56,30.373552322387695,30.170108795166016,-1.2342686559696503e-05,-0.00014286129881813103
56,57,30.279111862182617,30.17134666442871,-2.4219638804501287e-05,-0.00018390149399127864
57,58,30.254192352294922,30.17048454284668,-1.4583062753592557e-05,-0.00015528953914767385
58,59,30.326282501220703,30.170238494873047,-1.6496993860748432e-05,-0.00014714256639880574
59,60,30.312387466430664,30.17133903503418,-1.961349172985294e-05,-0.0001835424683001019
60,61,30.243085861206055,30.171005249023438,-1.3413101350279177e-05,-0.0001725700133847763
61,62,30.297119140625,30.171499252319336,-1.8173918129527067e-05,-0.00018904198521774163
62,63,30.24913215637207,30.17009925842285,-3.1801527733410495e-05,-0.0001425622374244817
63,64,30.298831939697266,30.17100715637207,-1.3903245701163414e-05,-0.000172625021837014
64,65,30.24529457092285,30.17124366760254,-9.605039237747803e-06,-0.00018045140009426142
65,66,30.274662017822266,30.170455932617188,-5.1578658573969705e-05,-0.000154339307433915
66,67,30.305255889892578,30.171911239624023,-5.070226934766886e-05,-0.00020256895243808692
67,68,30.378618240356445,30.172636032104492,-6.012719169001812e-05,-0.00022658838069644638
68,69,30.20735740661621,30.169275283813477,-1.4609307872337496e-06,-0.00011528231065982553
69,70,30.239038467407227,30.16822052001953,-1.0673351445555923e-05,-8.021298489646611e-05
70,71,30.327817916870117,30.16868782043457,-1.7390620179025262e-05,-9.574157732994415e-05
71,72,30.284421920776367,30.1677188873291,-6.484882464441455e-05,-6.362869129583615e-05
72,73,30.27750587463379,30.17057991027832,-1.8210883451885707e-05,-0.000158438246688819
73,74,30.28581428527832,30.1707763671875,-3.874738566223002e-06,-0.00016499194112107318
74,75,30.28203010559082,30.172693252563477,-1.8216241093993446e-05,-0.00022838988633511192
75,76,30.321096420288086,30.17131233215332,-1.3036804953348025e-05,-0.00018271516608203697
76,77,30.3011474609375,30.173280715942383,-6.442007879448042e-05,-0.00024798067145881397
77,78,30.329668045043945,30.170015335083008,-1.9349477325958375e-05,-0.00013980569190086278
78,79,30.302759170532227,30.169921875,-2.1473037151942265e-05,-0.00013665230431292308
79,80,30.311222076416016,30.168601989746094,-1.7816282562810315e-05,-9.290789239480013e-05
80,81,30.308490753173828,30.17055892944336,-5.2425261978461535e-05,-0.00015782754630722096
81,82,30.30881690979004,30.16980743408203,-6.4821699952144485e-06,-0.00013286467977602356
82,83,30.275577545166016,30.170412063598633,-7.68431037261319e-05,-0.00015290960939329246
83,84,30.24289894104004,30.169692993164062,-5.5491273907026795e-06,-0.00012911250552294362
84,85,30.238094329833984,30.168447494506836,-4.654013362004328e-05,-8.779933642588666e-05
85,86,30.267438888549805,30.169052124023438,-2.7558478097544636e-05,-0.00010775878860558308
86,87,30.330366134643555,30.175390243530273,-7.416663358772446e-05,-0.0003178742174927418
87,88,30.34736442565918,30.17315101623535,-2.9511906991741554e-05,-0.0002436902546858466
88,89,30.28794288635254,30.17296600341797,-3.435937226892172e-05,-0.0002375489473376291
89,90,30.30776596069336,30.169885635375977,1.6953388805029945e-06,-0.00013540487081020736
90,91,30.380767822265625,30.168703079223633,-1.15966543867696e-05,-9.629745965633596e-05
91,92,30.285491943359375,30.168062210083008,-3.0932300253860845e-05,-7.501208778615265e-05
92,93,30.279409408569336,30.16924476623535,-1.4955740269328999e-05,-0.00011421129482847014
93,94,30.26784324645996,30.171411514282227,-2.4945812868937267e-05,-0.00018603661948102257
94,95,30.286928176879883,30.17243194580078,-2.028613811555502e-05,-0.0002198450507908678
95,96,30.245630264282227,30.17072105407715,-7.798035916328772e-06,-0.00016308765425598892
96,97,30.308929443359375,30.16864013671875,-3.6851111642199896e-05,-9.415771534682094e-05
97,98,30.311359405517578,30.16854476928711,-3.741588860672884e-05,-9.102994308340939e-05
98,99,30.29862403869629,30.170259475708008,-3.523329614507631e-06,-0.00014790084141491633
99,100,30.316362380981445,30.17477035522461,-5.553279891490348e-05,-0.0002973382498092647
100,101,30.311397552490234,30.173572540283203,-2.903535776188626e-05,-0.00025761154574488465
101,102,30.277559280395508,30.17013168334961,-7.229586262980092e-06,-0.00014362489768138254
102,103,30.322969436645508,30.16988182067871,-2.4165442549017868e-05,-0.00013537163142118835
103,104,30.302324295043945,30.168720245361328,-1.879758912215479e-05,-9.688599013135679e-05
104,105,30.365737915039062,30.170520782470703,-3.8960249623798404e-05,-0.00015643335703474648
105,106,30.26236343383789,30.169509887695312,-5.243539377608464e-05,-0.00012299982627683725
106,107,30.29228401184082,30.169158935546875,-1.6885667471822075e-05,-0.00011134970826165436
107,108,30.264062881469727,30.168182373046875,-5.1357914969685226e-05,-7.893589698859671e-05
108,109,30.34563636779785,30.170848846435547,8.400302738853505e-06,-0.00016737282710743706
109,110,30.27830696105957,30.173215866088867,1.9041746464054654e-06,-0.00024584337278565904
110,111,30.295974731445312,30.17294692993164,-3.570270774444495e-05,-0.00023703584007006562
111,112,30.318574905395508,30.17091178894043,-5.275223564060738e-05,-0.00016939281773398207
112,113,30.2830867767334,30.17083740234375,-2.3751573472008403e-05,-0.0001671043979953879
113,114,30.2786865234375,30.171249389648438,-1.1365475472535636e-05,-0.0001806374404569322
114,115,30.324981689453125,30.168285369873047,-0.00010685585613567916,-8.232970132393547e-05
115,116,30.298961639404297,30.169418334960938,-3.5298158038044036e-05,-0.0001199825188407111
116,117,30.34309196472168,30.176977157592773,-0.00014288807427687011,-0.00037056348521447013
117,118,30.268234252929688,30.171682357788086,-5.291405195584353e-05,-0.0001949885472245505
118,119,30.27933692932129,30.169458389282227,-1.502936712949321e-05,-0.00012124897421572634
119,120,30.229488372802734,30.169492721557617,-1.62238851473262e-05,-0.0001223535462238079
120,121,30.34659194946289,30.1700496673584,-1.157172392263206e-05,-0.00014084219822940724
121,122,30.35502052307129,30.17017936706543,-2.8548091923097374e-05,-0.00014519487815878307
122,123,30.339582443237305,30.17268180847168,-7.365550180393754e-05,-0.00022813830392620638
123,124,30.371984481811523,30.170711517333984,-3.353913380887974e-05,-0.00016283829585850285
124,125,30.30978775024414,30.170555114746094,-3.550115955741617e-05,-0.0001575830113396126
125,126,30.242919921875,30.167369842529297,-7.71737115432547e-05,-5.2006367531554076e-05
126,127,30.2828426361084,30.1674861907959,-8.109767894559639e-05,-5.595426865201425e-05
127,128,30.292022705078125,30.173250198364258,-8.073239367978324e-05,-0.00024701922506009666
128,129,30.372371673583984,30.17409896850586,-2.707338055074615e-05,-0.0002752023062224662
129,130,30.351728439331055,30.173702239990234,-5.612751857708709e-05,-0.0002620002516304787
130,131,30.285282135009766,30.16790008544922,-8.455646138938455e-05,-6.960346526208028e-05
131,132,30.267850875854492,30.16891098022461,-3.4432770931625e-05,-0.00010320849310696545
132,133,30.270601272583008,30.168760299682617,-2.3117693745522416e-05,-9.813656750767841e-05
