,number,value,datetime_start,datetime_complete,duration,params_batcher,params_hidden_dim,params_k,params_learning_rate,state
39,39,0.22342523914018747,2023-12-21 15:18:51.175331,2023-12-21 15:20:16.361829,0 days 00:01:25.186498,False,64,2,0.0016608024427232678,COMPLETE
40,40,0.34450455963939597,2023-12-21 15:20:16.363828,2023-12-21 15:21:43.625738,0 days 00:01:27.261910,False,128,3,0.0014471376281573248,COMPLETE
41,41,0.39286465838803625,2023-12-21 15:21:43.627743,2023-12-21 15:23:16.506138,0 days 00:01:32.878395,False,272,3,0.0007241527337524466,COMPLETE
42,42,0.7211788271126663,2023-12-21 15:23:16.507138,2023-12-21 15:24:52.223893,0 days 00:01:35.716755,True,240,4,0.0011238961626208043,COMPLETE
43,43,0.5392023263134875,2023-12-21 15:24:52.224892,2023-12-21 15:26:27.295380,0 days 00:01:35.070488,True,176,3,0.00041871179175259897,COMPLETE
44,44,0.732719191555533,2023-12-21 15:26:27.296379,2023-12-21 15:28:02.791137,0 days 00:01:35.494758,False,240,5,0.0011010622641544243,COMPLETE
45,45,0.3681904270413023,2023-12-21 15:28:02.792127,2023-12-21 15:29:37.767749,0 days 00:01:34.975622,False,384,5,0.0011840762632827396,COMPLETE
46,46,0.7553260381819438,2023-12-21 15:29:37.769749,2023-12-21 15:31:12.756342,0 days 00:01:34.986593,False,240,5,0.0017340748478253327,COMPLETE
47,47,0.473230742930382,2023-12-21 15:31:12.758341,2023-12-21 15:32:49.144657,0 days 00:01:36.386316,False,288,5,0.0019578033697640277,COMPLETE
48,48,-0.3360466565979031,2023-12-21 15:32:49.145655,2023-12-21 15:34:27.293255,0 days 00:01:38.147600,False,448,5,0.003921689487249492,COMPLETE
49,49,0.3473100553943139,2023-12-21 15:34:27.294253,2023-12-21 15:36:03.159181,0 days 00:01:35.864928,False,336,5,0.0016263340070340338,COMPLETE
