,Unnamed: 0,epoch,train_loss,test_loss,train_r2,test_r2
26,26,27,0.0920036509633064,0.133499339222908,0.960244753349091,0.6796309674208004
27,27,28,0.098019503057003,0.13383449614048,0.9572873803932463,0.6788266464009034
28,28,29,0.0952700451016426,0.1304741948843002,0.9582152001794716,0.6868905967511226
29,29,30,0.0940288752317428,0.1284404098987579,0.9586825189954205,0.6917712857811023
30,30,31,0.0948865041136741,0.1313259005546569,0.9578400130720026,0.6848467024598268
31,31,32,0.0916360095143318,0.126342087984085,0.9598292912772416,0.6968067558182232
32,32,33,0.0884861499071121,0.1259231716394424,0.9607051812519604,0.6978120769690891
33,33,34,0.0893985256552696,0.1281069666147232,0.9608050474742712,0.692571433543804
34,34,35,0.0904315039515495,0.123128741979599,0.9596433020246148,0.7045180947288134
35,35,36,0.0849456936120987,0.1240456700325012,0.9627520674739836,0.7023176742303209
36,36,37,0.0890036672353744,0.1198387444019317,0.960915062230872,0.7124133656798379
37,37,38,0.0854724422097206,0.1324343532323837,0.9624025609261002,0.6821866813856239
38,38,39,0.0898706242442131,0.1187914088368415,0.959734514308488,0.7149267288102665
39,39,40,0.0880534723401069,0.1209726780652999,0.9612994746271216,0.7096921965564468
40,40,41,0.0847540721297264,0.1182034462690353,0.9634616165119728,0.7163377253081986
41,41,42,0.0824419409036636,0.1142498701810836,0.9635276215387718,0.7258254392745449
42,42,43,0.0817998498678207,0.1146926954388618,0.9646450972645813,0.7247627530253519
43,43,44,0.0806333497166633,0.1128854900598526,0.964454852870814,0.7290996710801463
44,44,45,0.0771782919764518,0.1105926632881164,0.9664177329933156,0.7346019354592603
45,45,46,0.077730618417263,0.1117187589406967,0.9656522282287642,0.7318995381752889
46,46,47,0.0773588791489601,0.1083886325359344,0.9669399917920184,0.7398911304650387
47,47,48,0.077988214790821,0.1076273173093795,0.9657400255328856,0.7417180929927416
48,48,49,0.0767437890172004,0.1125002354383468,0.9663775491539572,0.7300241752715821
49,49,50,0.0747134461998939,0.1082687154412269,0.9674960408930752,0.7401788784704195
50,50,51,0.0742454007267952,0.1048827096819877,0.9680143080955508,0.7483045591242206
51,51,52,0.0728294625878334,0.1058797612786293,0.9681517363807628,0.7459118601398992
52,52,53,0.0709549263119697,0.1035600751638412,0.9690328070683414,0.7514785837195789
53,53,54,0.069240428507328,0.1017544716596603,0.970268259205797,0.7558116322516187
54,54,55,0.0714213699102401,0.0999223589897155,0.969393532498065,0.7602082857219847
55,55,56,0.069415807723999,0.0999163389205932,0.9695801174609886,0.7602227435283486
56,56,57,0.0688811466097831,0.1000926941633224,0.969609058669513,0.7597995447254826
57,57,58,0.0681943893432617,0.1007024496793747,0.9700914193341872,0.7583362564932635
58,58,59,0.0688648968935012,0.0957429185509681,0.9693607428332373,0.7702380512457733
59,59,60,0.0656754150986671,0.0947182700037956,0.9715434992036426,0.7726969769197132
60,60,61,0.0674720034003257,0.0953383594751358,0.969924542000169,0.7712089253867453
61,61,62,0.0666549205780029,0.0957864746451377,0.970672138161726,0.7701334874750321
62,62,63,0.0646031573414802,0.0939733907580375,0.9713189742607417,0.7744845231902515
63,63,64,0.062430951744318,0.0921776294708252,0.9724948032093242,0.7787939270326527
64,64,65,0.0645766481757164,0.0899147763848304,0.9716657357473192,0.7842243177537502
65,65,66,0.0604587793350219,0.0898870602250099,0.9735785933366264,0.7842908211713738
66,66,67,0.0590489171445369,0.0882089436054229,0.974450398884977,0.7883179482368442
67,67,68,0.061496403068304,0.0872087404131889,0.9727047327313536,0.7907182049944586
68,68,69,0.06032245606184,0.0889739543199539,0.973637630503536,0.7864820468034645
69,69,70,0.0600223913788795,0.0896004661917686,0.97375871500561,0.7849786150434062
70,70,71,0.0602654032409191,0.0874715596437454,0.9731421260513672,0.790087525222414
71,71,72,0.0581310018897056,0.0847754701972007,0.9748996118688796,0.7965574965270813
72,72,73,0.0591474696993827,0.0884259939193725,0.9741469565890136,0.7877970661647331
73,73,74,0.0581022389233112,0.0826901867985725,0.9741244763376864,0.8015617380784922
74,74,75,0.0564863979816436,0.0814098417758941,0.9751691297547078,0.8046343044564188
75,75,76,0.0565203726291656,0.0825598463416099,0.9752125268199462,0.8018745395576203
76,76,77,0.0606136508285999,0.0816774368286132,0.9728567286235402,0.8039920925685312
77,77,78,0.0600931122899055,0.0794661939144134,0.9731814070279564,0.8092986193152026
78,78,79,0.0573728494346141,0.0788673311471939,0.974596435398293,0.8107357440358077
79,79,80,0.0548505075275898,0.0794793218374252,0.9758691072045488,0.8092671137423937
80,80,81,0.0529875680804252,0.0760002732276916,0.9772686643872291,0.8176160571011162
81,81,82,0.0522586442530155,0.0754794776439666,0.9773350829452604,0.818865833861923
82,82,83,0.0526464879512786,0.0742458775639534,0.9765566850960334,0.8218262259971586
83,83,84,0.0538785532116889,0.0766356214880943,0.9765659939148597,0.8160913660992318
84,84,85,0.0523444339632988,0.0767817422747612,0.9772730223902604,0.8157407065109034
85,85,86,0.0529292486608028,0.0760174989700317,0.976781766376688,0.8175747171868132
86,86,87,0.0504567250609397,0.0802552178502082,0.9777093692241516,0.8074051073175148
87,87,88,0.0503950826823711,0.0778410360217094,0.9780409900189004,0.8131986318883867
88,88,89,0.0501542761921882,0.068825751543045,0.9786207696529744,0.8348333215941466
89,89,90,0.0470754317939281,0.0680131092667579,0.9793861095448853,0.8367834824294493
90,90,91,0.0475055575370788,0.0672083497047424,0.9795955031639652,0.8387147269534961
91,91,92,0.0484048649668693,0.0662643983960151,0.9790707871905648,0.840980008904663
92,92,93,0.0459724329411983,0.0666896402835846,0.9798363883637948,0.8399595340566333
93,93,94,0.045238297432661,0.0641461461782455,0.9801622462650414,0.8460633507943247
94,94,95,0.0434045419096946,0.0647739097476005,0.9811967344778818,0.8445568573963065
95,95,96,0.0416101478040218,0.0614786520600318,0.9820957113971448,0.8524647549261647
96,96,97,0.0422177389264106,0.0611221827566623,0.9811068398627872,0.8533202092981362
97,97,98,0.0404195114970207,0.0609137378633022,0.9823813475248808,0.8538204352729367
98,98,99,0.0418743230402469,0.0576639100909233,0.9816602616053184,0.8616193032748143
99,99,100,0.0387091822922229,0.0563373006880283,0.9830810304134654,0.8648028617419456
100,100,101,0.0382764413952827,0.0618784166872501,0.9831969306281276,0.8515054157033408
101,101,102,0.0391395092010498,0.0569402016699314,0.9829514307120673,0.8633560382363872
102,102,103,0.0383381210267543,0.0563275106251239,0.9829525217172064,0.8648263637533604
103,103,104,0.0358795784413814,0.050242330878973,0.984251427715293,0.8794294634155784
104,104,105,0.0358098819851875,0.048920601606369,0.984341835034031,0.8826013139806798
105,105,106,0.0347176119685173,0.0469303168356418,0.9845719505465624,0.8873775590839926
106,106,107,0.0343363769352436,0.0475255474448204,0.9847613661380504,0.8859491314371115
107,107,108,0.0305373780429363,0.0451884642243385,0.9867810932511516,0.8915576156344668
108,108,109,0.0302180405706167,0.0425710529088974,0.9866471133434574,0.8978388269807359
109,109,110,0.0261208824813365,0.0399677604436874,0.9885818709677184,0.9040861613718664
110,110,111,0.0290734786540269,0.0384271256625652,0.9871750409536024,0.9077833458314124
111,111,112,0.0284502618014812,0.0447630956768989,0.9875946569199846,0.8925784020518495
112,112,113,0.0357372500002384,0.0361721999943256,0.9844087963078212,0.9131946743485184
113,113,114,0.0319047644734382,0.0425629206001758,0.9858549567276192,0.8978583452093228
114,114,115,0.0273655410856008,0.0386493913829326,0.9880801204306376,0.9072499623699832
115,115,116,0.0247486922889947,0.0310365743935108,0.9890507405919629,0.9255190401740058
116,116,117,0.0218987073749303,0.0285221878439188,0.9904021395506324,0.931553016822294
117,117,118,0.0174012202769517,0.0268751215189695,0.9924515118324267,0.9355056242728234
118,118,119,0.0174210462719202,0.0289470944553613,0.9924142126103116,0.9305333361921746
119,119,120,0.0158589091151952,0.0203218068927526,0.9929180629333768,0.951232129715168
120,120,121,0.0119035299867391,0.0182368792593479,0.9947414158767482,0.95623549731485
121,121,122,0.0184351671487092,0.0625887289643287,0.9922918097855496,0.8498008169016178
122,122,123,0.1636208593845367,0.3458403348922729,0.9294858102386454,0.1700592114052308
123,123,124,0.3125785291194916,0.0183922089636325,0.8573802161977097,0.9558627397475048
124,124,125,0.0735484883189201,0.0181303657591342,0.9667426820412848,0.9564911084101444
125,125,126,0.0354942753911018,0.0201488677412271,0.9841382265758518,0.951647152229058
126,126,127,0.0274549815803766,0.0163978040218353,0.9878446666309832,0.9606488776038384
127,127,128,0.0186676960438489,0.0186944529414176,0.9918048174200452,0.9551374223962223
128,128,129,0.0131310950964689,0.0186266954988241,0.9943571964184378,0.955300026464008
129,129,130,0.0110113387927412,0.0285738985985517,0.9952316632608712,0.9314289271487038
130,130,131,0.0458640791475772,0.077788770198822,0.9805358107036288,0.813324056345764
131,131,132,0.0681669637560844,0.0522502623498439,0.9699349417046546,0.8746108522548919
132,132,133,0.0927067622542381,0.2210683822631836,0.960131930404117,0.4694844949127382
133,133,134,0.4547534584999084,0.4254601299762726,0.7996264988453865,-0.021010697679842
134,134,135,0.1463436335325241,0.0761419162154197,0.9348020827999132,0.817276148115654
135,135,136,0.0496936328709125,0.0403193831443786,0.9777763236931748,0.9032423530756412
136,136,137,0.0437915846705436,0.0133986482396721,0.980601212233882,0.9678461919698071
137,137,138,0.0275030881166458,0.0142157459631562,0.9879232627409024,0.9658853345986492
138,138,139,0.0164917185902595,0.0218268372118473,0.9929299595080664,0.9476203923181068
139,139,140,0.0120149031281471,0.0103497551754117,0.99471045725353,0.9751628618841552
140,140,141,0.0142419086769223,0.0205095782876014,0.993772982497296,0.9507815223990134
141,141,142,0.0089624905958771,0.0088531197980046,0.9960021500079224,0.978754458879672
142,142,143,0.0214247591793537,0.0813372507691383,0.9909135054323402,0.8048084733284793
143,143,144,0.7982778549194336,3.672175168991089,0.6638237066297719,-7.8124129521319805
144,144,145,3.3169119358062744,1.2772005796432495,-0.4822944766947479,-2.065000505544176
145,145,146,0.8167829513549805,0.0698774084448814,0.6363841796134508,0.8323095932125615
146,146,147,31.57719039916992,1448.90283203125,-10.762657102260512,-3476.048125969445
147,147,148,567.8319091796875,85.64525604248047,-250.4908651060841,-204.52979451745185
148,148,149,84.96730041503906,7.200159549713135,-36.90300824278896,-16.2787985632752
149,149,150,13.987854957580566,0.4788588285446167,-5.173780479140121,-0.1491559395719728
150,150,151,10.6727876663208,4.00089693069458,-3.687162200725534,-8.60127388035115
151,151,152,3.237684488296509,2.94203519821167,-0.4206799979868323,-6.0602369351033865
152,152,153,1.5377776622772217,1.792418122291565,0.3133756104551802,-3.3014093265805142
153,153,154,0.9137498140335084,0.1977305710315704,0.6041107235779445,0.5254901123396815
154,154,155,0.4106093049049377,0.4968826472759247,0.8168468945699292,-0.1924090226825694
155,155,156,0.3258085250854492,0.2530495524406433,0.8567843357413015,0.3927366897153057
156,156,157,0.234120100736618,0.2393701821565628,0.8959473230425963,0.4255642202864086
157,157,158,0.2039634883403778,0.2275536060333252,0.911807423723623,0.4539213592124808
158,158,159,0.1877485066652298,0.1919169872999191,0.917703760647117,0.5394414096482949
159,159,160,0.1720997095108032,0.1894571483135223,0.9239827684012611,0.5453444821612883
160,160,161,0.1607998758554458,0.1850271373987198,0.9304850372602944,0.5559755285041886
161,161,162,0.1594080179929733,0.1832176148891449,0.9300567824478416,0.5603180757871198
162,162,163,0.1571044623851776,0.1803476065397262,0.9302962014708246,0.5672053530305692
163,163,164,0.1543012857437133,0.1784504801034927,0.9320459093718276,0.571758084459085
164,164,165,0.1532239466905594,0.178122192621231,0.9330410096654578,0.5725459055020966
165,165,166,0.1499907821416854,0.1746796071529388,0.9351970377717964,0.580807362535918
166,166,167,0.1446520090103149,0.1715243756771087,0.9373332041213503,0.5883792059057062
167,167,168,0.1459513455629348,0.1721869558095932,0.9366047334181702,0.5867892117787309
168,168,169,0.1427155435085296,0.1651728153228759,0.9379017482749916,0.6036215642046061
169,169,170,0.1391013264656067,0.1630590260028839,0.9394864433174748,0.6086942090722021
170,170,171,0.1396508365869522,0.164292499423027,0.9384982516952728,0.6057341182516018
171,171,172,0.1337377279996872,0.1634568572044372,0.9413279102654112,0.6077394797438925
172,172,173,0.135709747672081,0.1645764112472534,0.939661467435649,0.6050527836184706
173,173,174,0.1323328018188476,0.1543191969394683,0.9413131140923948,0.6296678526389432
174,174,175,0.1249198913574218,0.1551373749971389,0.9446611985069564,0.6277044482566362
175,175,176,0.12732894718647,0.1513479351997375,0.944334793999072,0.6367982122826279
176,176,177,0.1269785016775131,0.1490669250488281,0.9440176222652704,0.6422721705706276
177,177,178,0.1271648854017257,0.146979883313179,0.9438596727237916,0.6472806330697958
178,178,179,0.1288441270589828,0.1491089463233947,0.94308344233786,0.6421713162743721
179,179,180,0.1294654160737991,0.1448320150375366,0.944480753091144,0.652435038652406
180,180,181,0.1262066215276718,0.1422807276248932,0.9455157431615232,0.6585575321382842
181,181,182,0.1215900108218193,0.1403851509094238,0.947098228940182,0.6631065057543418
182,182,183,0.1146930381655693,0.1428669244050979,0.9506371856366624,0.6571507915242862
183,183,184,0.1191837191581726,0.1373087912797927,0.9467219187107726,0.6704891223427827
184,184,185,0.1076485961675643,0.1349427103996276,0.9532298298868118,0.6761671764334842
185,185,186,0.110806904733181,0.1356904506683349,0.951695200150528,0.6743727551197949
186,186,187,0.109531857073307,0.1338837295770645,0.9517484307754738,0.6787084803561203
187,187,188,0.1088868975639343,0.1375728100538253,0.9530556148437426,0.6698554974161308
188,188,189,0.1074689775705337,0.1300907135009765,0.9530595986079085,0.6878108995740291
189,189,190,0.1032233834266662,0.1267058849334716,0.9545748223129704,0.6959337313036325
190,190,191,0.1018757298588752,0.1269658207893371,0.955201253691926,0.6953099553198293
191,191,192,0.1047155335545539,0.1247925385832786,0.9538070316168176,0.7005253332533146
192,192,193,0.101465880870819,0.1246821284294128,0.9549000031708031,0.7007903107424142
193,193,194,0.100992165505886,0.1223623007535934,0.9565198373874136,0.706357359503321
194,194,195,0.1006203219294548,0.1208459958434104,0.9553454770704533,0.7099961713787637
195,195,196,0.0974273085594177,0.1188162043690681,0.9574548041915334,0.7148672380679457
196,196,197,0.0937282517552375,0.1178305074572563,0.9591389950531988,0.7172327012772814
197,197,198,0.097065731883049,0.1168360561132431,0.9577965149981578,0.7196191505911083
198,198,199,0.0931742936372757,0.1161340028047561,0.9577759183360636,0.7213039376864535
199,199,200,0.094955138862133,0.1143802255392074,0.9575532516521048,0.7255126126050798
200,200,201,0.0898279920220375,0.1137622892856597,0.9607203959608152,0.7269955161978057
201,201,202,0.0927164480090141,0.114174835383892,0.9597488620380532,0.7260054938657979
202,202,203,0.0872468948364257,0.1109300404787063,0.9612121708987864,0.7337922940645591
203,203,204,0.0840189009904861,0.1093034744262695,0.963411232980618,0.7376956813704225
204,204,205,0.0852112770080566,0.1130361407995224,0.962844669630531,0.7287381195354272
205,205,206,0.0878336504101753,0.107127621769905,0.9611502390367082,0.742917261529681
206,206,207,0.086201511323452,0.1104389652609825,0.9626097207804926,0.7349707887235255
207,207,208,0.0847942307591438,0.1060995683073997,0.9633145508062516,0.7453843783499167
208,208,209,0.082216277718544,0.1037115231156349,0.9633735291998612,0.7511151295056754
209,209,210,0.0822359845042228,0.104288712143898,0.9636013897348517,0.7497300152682224
210,210,211,0.0808766037225723,0.1043136417865753,0.96518984430042,0.7496702107281883
211,211,212,0.0839370638132095,0.102947287261486,0.9633053245803544,0.752949135640855
212,212,213,0.0813480168581008,0.103543721139431,0.963483506681038,0.7515178548247197
213,213,214,0.0777952149510383,0.1031794026494026,0.9659964821742574,0.7523921363197892
214,214,215,0.0803553834557533,0.1018057465553283,0.9647055462014122,0.7556885904545321
215,215,216,0.0786144062876701,0.0980013832449913,0.9659122811834228,0.7648182450332298
216,216,217,0.0752925872802734,0.0976298004388809,0.9667097771472076,0.7657099685361496
217,217,218,0.074578158557415,0.0950958579778671,0.967277484745844,0.7717908509397385
218,218,219,0.0729502290487289,0.0954745262861251,0.9680650269155008,0.7708821285770558
219,219,220,0.0766517594456672,0.0931366533041,0.96647702286007,0.7764924935337079
220,220,221,0.0758924558758735,0.0980308800935745,0.9664758166904656,0.7647474294102055
221,221,222,0.0745489969849586,0.0939408764243125,0.9671437589918752,0.7745625444816436
222,222,223,0.0739502236247062,0.0921955183148384,0.9675758843954174,0.7787510107530746
223,223,224,0.0748671665787696,0.0904078334569931,0.9670948911795844,0.7830410704540189
224,224,225,0.0683364942669868,0.0900240242481231,0.9704520723243109,0.7839621418247839
225,225,226,0.0697568580508232,0.0894985869526863,0.9692116414016934,0.7852230769957128
226,226,227,0.0686227902770042,0.0885267406702041,0.9698146527711032,0.7875552786574256
227,227,228,0.0671225413680076,0.0884644165635109,0.9703536230434072,0.7877048689567807
228,228,229,0.0661408603191375,0.0866767987608909,0.9708851772016948,0.7919947464499298
229,229,230,0.0665788277983665,0.0866960883140564,0.9705514608607112,0.7919484721470134
230,230,231,0.0673166811466217,0.0854803249239921,0.970639333084248,0.7948660267970804
231,231,232,0.0635978430509567,0.0844152048230171,0.9727264791922527,0.7974220653759581
232,232,233,0.0650624185800552,0.0841641724109649,0.971924203919048,0.7980244855583187
233,233,234,0.066426508128643,0.0830657854676246,0.970836527481618,0.8006603797630958
234,234,235,0.0623914711177349,0.0853262916207313,0.9725006254585808,0.795235676886243
235,235,236,0.0666492953896522,0.086182877421379,0.9712511523009424,0.7931800240652241
236,236,237,0.0638631433248519,0.0815567821264267,0.97213631096606,0.8042816603321876
237,237,238,0.0645626038312912,0.0801393911242485,0.9716045159335812,0.807683084528172
238,238,239,0.0620104447007179,0.0793621912598609,0.9724185669679088,0.8095482017674724
239,239,240,0.0629194006323814,0.0807563588023185,0.9722387833872096,0.8062024982127904
240,240,241,0.0640088245272636,0.082229308784008,0.9723130707930407,0.8026677523459788
241,241,242,0.06041906401515,0.0815477669239044,0.9734700398200165,0.8043032808356404
242,242,243,0.0598688796162605,0.0762100517749786,0.973604078324303,0.8171126289622445
243,243,244,0.0595128461718559,0.0761410221457481,0.9739476488224864,0.8172782979064458
244,244,245,0.0582223571836948,0.075931042432785,0.9745220646062512,0.8177821893544582
245,245,246,0.0556480959057807,0.0753195360302925,0.9760226537067708,0.8192496633974918
246,246,247,0.0558316297829151,0.0752586796879768,0.9759687855724554,0.8193957156531111
247,247,248,0.0572877749800682,0.073370836675167,0.9752562621966524,0.8239261316672017
248,248,249,0.0561715327203273,0.0732955634593963,0.9755143196013444,0.8241067690333489
249,249,250,0.0583091601729393,0.0801223665475845,0.9747199758248304,0.8077239257344228
250,250,251,0.0650637745857238,0.0791590511798858,0.9714468721779946,0.8100356784570879
251,251,252,0.0613291785120964,0.0751992762088775,0.972663735821209,0.8195382636882991
252,252,253,0.0558105818927288,0.0730359107255935,0.9758640771281129,0.8247298733031159
253,253,254,0.0520013496279716,0.0701608583331108,0.9776840310387422,0.8316293655048517
254,254,255,0.0529192462563514,0.0733198374509811,0.976663800467942,0.8240485142123772
255,255,256,0.0539100170135498,0.0694181695580482,0.9763331333499812,0.8334116558317669
256,256,257,0.0541823804378509,0.0688420832157135,0.976220142359472,0.8347941383578158
257,257,258,0.0506670475006103,0.069523848593235,0.9775850946868132,0.8331580452706471
258,258,259,0.0515959784388542,0.0677744448184967,0.9775685383351428,0.8373562285944052
259,259,260,0.0516369044780731,0.0685355737805366,0.976943418005912,0.8355296909091422
260,260,261,0.0533091649413108,0.068968541920185,0.9775329953376064,0.8344906673028494
261,261,262,0.0497152991592884,0.0677389949560165,0.978363450965652,0.8374413093847735
262,262,263,0.0478949025273323,0.065664105117321,0.9789950073895214,0.8424205910457055
263,263,264,0.0474844761192798,0.0648772194981575,0.9794365289598224,0.8443089532292841
264,264,265,0.0472732111811637,0.0651029273867607,0.9795172760020804,0.8437672846778115
265,265,266,0.0484298802912235,0.063748188316822,0.9786097697004328,0.8470183738431522
266,266,267,0.0483839325606823,0.0635969638824462,0.978722078324236,0.8473812703491792
267,267,268,0.0465457439422607,0.0647038370370864,0.9792848782834896,0.8447250201641588
268,268,269,0.0455234088003635,0.063442513346672,0.979701654230205,0.8477519124462043
269,269,270,0.0453896187245845,0.0653105601668357,0.9798613163133556,0.8432690182837665
270,270,271,0.0477956719696521,0.0615068301558494,0.9792610869848566,0.8523971341406764
271,271,272,0.0459599792957305,0.061273131519556,0.9797689031942024,0.8529579587959483
272,272,273,0.0451428070664405,0.0609971359372139,0.9801752337825788,0.8536202815704854
273,273,274,0.0448151640594005,0.0613284260034561,0.9802325612071942,0.8528252662571764
274,274,275,0.0438725166022777,0.0602604299783706,0.9809403270767852,0.8553882123088055
275,275,276,0.0441530011594295,0.0589344017207622,0.9802535876033498,0.8585703894218166
276,276,277,0.0440538451075553,0.0621783249080181,0.9808158473788752,0.8507857009488269
277,277,278,0.0434907898306846,0.0583460144698619,0.9808365228030678,0.8599823991914824
278,278,279,0.0417230203747749,0.059013906866312,0.9815644389903414,0.8583796030970811
279,279,280,0.042669404298067,0.0573372021317482,0.9807609353038788,0.8624033229686066
280,280,281,0.0429781787097454,0.0620334073901176,0.9808297065086676,0.8511334551818699
281,281,282,0.0457837507128715,0.0566360764205455,0.9799004242963584,0.8640858731440957
282,282,283,0.0436544120311737,0.0570577830076217,0.9807798441602932,0.8630738645098079
283,283,284,0.0415179394185543,0.0570050254464149,0.9818072689236068,0.8632004759888887
284,284,285,0.0403056032955646,0.059037160128355,0.9824293467657624,0.8583238004444799
285,285,286,0.0411607213318347,0.0550563856959342,0.9818347601953475,0.8678767736326678
286,286,287,0.0401615090668201,0.0636162310838699,0.982480634900153,0.847335042430363
287,287,288,0.0426265187561512,0.0540185905992984,0.9815667881909844,0.8703672613798816
288,288,289,0.0393738858401775,0.0677279531955719,0.9828131262503575,0.8374678035760438
289,289,290,0.0424115136265754,0.0540922135114669,0.98125340941991,0.8701905794101902
290,290,291,0.0383924506604671,0.0528502203524112,0.9832721808390787,0.8731710937613677
291,291,292,0.0401295945048332,0.0533048100769519,0.982188073853482,0.8720801803805115
292,292,293,0.0377398915588855,0.0521013177931308,0.983360302656719,0.8749682926115715
293,293,294,0.0386734418570995,0.0516500696539878,0.9829858229927488,0.8760511868268587
294,294,295,0.0370228514075279,0.0513094998896122,0.9839387618370182,0.8768684936521719
295,295,296,0.0382430627942085,0.0511618629097938,0.9830825731003596,0.8772227848957389
296,296,297,0.0357749350368976,0.0509020015597343,0.98439918178358,0.8778463907732794
297,297,298,0.037061758339405,0.0538899898529052,0.9838660470378509,0.870675877676571
298,298,299,0.0367571674287319,0.049993485212326,0.9839544964361324,0.8800266247722094
299,299,300,0.0368466190993785,0.0489528514444828,0.983966971453138,0.8825239264131808
