,epoch,train_loss,test_loss,train_r2,test_r2
0,1,11695632.0,1984.552978515625,-5131827.118142844,-4761.490914439707
1,2,76364.109375,58266.09375,-33681.7195887563,-139824.820584952
2,3,18215.291015625,57.80255126953125,-8111.321447438852,-137.71342055708737
3,4,2886.27734375,2531.67724609375,-1245.079846049551,-6074.468376931145
4,5,1209.3011474609375,20.115942001342773,-539.7682334490815,-47.273842028161184
5,6,465.05865478515625,620.4593505859375,-203.58011791532002,-1487.9659072706384
6,7,188.37203979492188,297.8309631347656,-83.3229583696992,-713.7288069649468
7,8,135.55064392089844,90.92472839355469,-58.130730068408305,-217.19933738138042
8,9,40.98117446899414,13.989911079406738,-17.424158363202412,-32.57271113279294
9,10,20.931467056274414,29.265233993530273,-8.110434377897281,-69.23012954964406
10,11,16.6424503326416,12.370941162109375,-6.436875601740024,-28.687539111751942
11,12,12.85802173614502,12.847742080688477,-4.653599570891672,-29.831755912822292
12,13,11.824902534484863,11.83293628692627,-4.248418357441477,-27.396444905797363
13,14,11.22423267364502,13.1679048538208,-3.9043977380701076,-30.600077416569658
14,15,10.593923568725586,12.356332778930664,-3.672337622829078,-28.652481829646206
15,16,10.478911399841309,11.506635665893555,-3.733377084484742,-26.6133949558791
16,17,10.611669540405273,11.394591331481934,-3.758556569599077,-26.344515015496626
17,18,10.222744941711426,11.366814613342285,-3.4231049902194366,-26.277858106500375
18,19,10.107333183288574,11.560134887695312,-3.5772820525937616,-26.74178265322533
19,20,9.703033447265625,11.686101913452148,-3.233879031994226,-27.044074739869323
20,21,10.100210189819336,11.619457244873047,-3.4674617577078406,-26.884142943248598
21,22,10.004122734069824,11.184106826782227,-3.359836967026669,-25.839394946956197
22,23,9.667637825012207,10.938372611999512,-3.2176904057713047,-25.249687818682666
23,24,9.499144554138184,10.863700866699219,-3.1928393173827567,-25.07049327485436
24,25,9.441247940063477,10.775300979614258,-3.0892369146117495,-24.858352810211045
25,26,9.28448486328125,10.719582557678223,-3.0813200769286855,-24.724641711381835
26,27,9.181048393249512,10.708051681518555,-2.976021853228757,-24.69696985390926
27,28,9.121362686157227,10.710902214050293,-2.9733083340000968,-24.70380965245454
28,29,9.292439460754395,10.603348731994629,-3.0808477555364133,-24.445707013787512
29,30,8.673312187194824,10.722800254821777,-2.811282404524191,-24.732363267097877
30,31,9.161943435668945,10.31191349029541,-3.0728718787308162,-23.746326052911037
31,32,8.59068775177002,10.217248916625977,-2.7670974135509256,-23.519149989729886
32,33,8.518692970275879,10.138428688049316,-2.787243762763629,-23.32999688387197
33,34,8.09581470489502,10.002130508422852,-2.551137680442877,-23.00291336885546
34,35,8.272406578063965,9.908275604248047,-2.680997386323671,-22.777683481454055
35,36,8.117022514343262,9.872109413146973,-2.55955198510925,-22.69089191479701
36,37,8.060491561889648,9.75663948059082,-2.5325744229807023,-22.413789655548644
37,38,8.141935348510742,9.65050220489502,-2.578122932868681,-22.159081454927673
38,39,8.011434555053711,9.5617094039917,-2.588809378474604,-21.94600025320095
39,40,7.747222423553467,9.507821083068848,-2.4104384330978537,-21.816679691971192
40,41,7.425270080566406,9.52423095703125,-2.202484073507897,-21.856059809000218
41,42,7.338897705078125,9.384994506835938,-2.2471991283237007,-21.521922686853458
42,43,7.605289936065674,9.2551851272583,-2.288631505632328,-21.2104082107
43,44,7.540063381195068,9.172086715698242,-2.3248904127447374,-21.01099227465955
44,45,7.369132041931152,9.049737930297852,-2.2156863566276344,-20.717381104686847
45,46,7.131435394287109,9.13717269897461,-2.1496151041303206,-20.927204958714192
46,47,6.956384181976318,8.928564071655273,-1.9754721215135196,-20.426589472662304
47,48,6.904364109039307,8.768301963806152,-2.0315424414920584,-20.041996161643922
48,49,6.896018028259277,8.79780101776123,-2.0202930123618685,-20.112787028044146
49,50,6.841000080108643,8.68902587890625,-1.9763606530875988,-19.851751854875793
50,51,6.546605587005615,8.611811637878418,-1.8185991814318814,-19.666455102597148
51,52,6.5914692878723145,8.631002426147461,-1.8795250169296462,-19.712507194350543
52,53,6.209046363830566,8.456528663635254,-1.7067405539539662,-19.293807848097845
53,54,6.397482872009277,8.448205947875977,-1.7489274892614355,-19.273836162723825
54,55,6.104183673858643,8.14207649230957,-1.6171419487243877,-18.539193155329812
55,56,6.158400535583496,8.05449104309082,-1.6917105235897023,-18.32900769753893
56,57,6.072094440460205,8.089932441711426,-1.6868321391848564,-18.414058468649376
57,58,6.116163730621338,8.276927947998047,-1.6897288900985932,-18.862807412276133
58,59,6.315330982208252,8.391626358032227,-1.8101011818029438,-19.13805853745971
59,60,6.02424955368042,7.686113357543945,-1.6092146380351409,-17.444982236211363
60,61,6.065577030181885,7.597177505493164,-1.7065921954100052,-17.23155607067929
61,62,5.931917667388916,7.774417877197266,-1.608582875582476,-17.65689412603674
62,63,5.724758625030518,7.432068347930908,-1.5471847840832056,-16.835329387798705
63,64,5.368901252746582,7.361316204071045,-1.3609678000522663,-16.66554039910262
64,65,5.518743991851807,7.302099704742432,-1.4272393881781107,-16.52343259728073
65,66,5.319264888763428,7.323565483093262,-1.3214863031386246,-16.574947266319953
66,67,5.3202009201049805,7.033602237701416,-1.312953907044815,-15.87909724692739
67,68,5.149224281311035,6.989319801330566,-1.2850506350098887,-15.772829682670235
68,69,5.317520618438721,7.04679012298584,-1.322211765033778,-15.910746753031269
69,70,5.084687232971191,6.762107849121094,-1.2175430852637419,-15.227571398795362
70,71,4.801015377044678,6.662214756011963,-1.138233709975192,-14.98784889528878
71,72,4.863953590393066,6.805906295776367,-1.102223022348308,-15.332677126639876
72,73,4.784979343414307,6.720111846923828,-1.0951711654145133,-15.126790057899349
73,74,4.929941654205322,6.396477699279785,-1.1923232048237535,-14.35014014810863
74,75,4.589098930358887,6.387208938598633,-1.020930153843786,-14.327896671067073
75,76,4.405630588531494,6.343387126922607,-0.9339796330356327,-14.222734298137715
76,77,4.436481952667236,6.239010334014893,-0.9867962334171492,-13.972253715057862
77,78,4.428465843200684,6.0805206298828125,-0.9727951950042093,-13.59191205179437
78,79,4.500481605529785,6.016859531402588,-0.989692822472789,-13.439139199578982
79,80,4.286682605743408,5.905466556549072,-0.8880600564960945,-13.171821977661002
80,81,4.2386908531188965,5.76903772354126,-0.8184813407753493,-12.844421306142664
81,82,4.10891056060791,5.74449348449707,-0.7850292898934141,-12.785522328686671
82,83,4.088052272796631,5.568222522735596,-0.8235418194943889,-12.362510234086264
83,84,3.9635674953460693,5.509921073913574,-0.7260779834689113,-12.222598980210567
84,85,3.66802716255188,5.457425594329834,-0.5936119997224587,-12.096621821725728
85,86,3.7351458072662354,5.28016996383667,-0.6369219315749548,-11.671246241983619
86,87,3.7494137287139893,5.3417534828186035,-0.6584487470439675,-11.819033900420656
87,88,3.719066858291626,5.094257354736328,-0.6176582552677585,-11.225097715624575
88,89,3.5517590045928955,5.089644432067871,-0.51766658523189,-11.214028382094074
89,90,3.3237979412078857,4.961789608001709,-0.45220991257662235,-10.907204425439643
90,91,3.4188613891601562,4.8896331787109375,-0.47109517030965997,-10.734044198292498
91,92,3.303948163986206,4.943449974060059,-0.4316654821558781,-10.863192492604036
92,93,3.299431324005127,4.720090389251709,-0.44842847310151335,-10.327179477730024
93,94,3.2172884941101074,4.584569931030273,-0.41236152727733666,-10.001959434553822
94,95,3.2364981174468994,4.553016662597656,-0.3986509319862006,-9.926238795551585
95,96,3.031761884689331,4.400939464569092,-0.30496948169502347,-9.56128712150475
96,97,3.1066524982452393,4.400141716003418,-0.38813988404604993,-9.559373089817553
97,98,3.1083240509033203,4.3352532386779785,-0.3543640167470683,-9.40365448241142
98,99,2.912081241607666,4.173609733581543,-0.2763889572934659,-9.015745349085728
99,100,2.8705544471740723,4.122078895568848,-0.25194387276107255,-8.892082991452568
100,101,2.759059190750122,4.086996555328369,-0.2132047533263024,-8.807892724653211
101,102,2.7279772758483887,3.910428047180176,-0.1896116594427908,-8.38416726569782
102,103,2.7082226276397705,3.9437220096588135,-0.2039465659533386,-8.464065179435169
103,104,2.6779677867889404,3.7981021404266357,-0.17626385420698165,-8.114610479181739
