config_id,epoch,train_loss,test_loss,train_mse,train_msa,train_explained_variance,train_r2,test_mse,test_msa,test_explained_variance,test_r2
etnn,1,44965.44140625,1064.3148193359375,46028.375,104.61026763916016,-27859.970703125,-32075.414153767997,1064.3148193359375,32.54216003417969,-16.424009323120117,-3483.2065457382505
etnn,2,429.9329223632813,170.15597534179688,430.8360595703125,18.697681427001957,-302.11474609375,-304.2915303079093,170.15597534179688,13.03159236907959,-0.0920339822769165,-556.0330625104853
etnn,3,131.4744110107422,0.6110840439796448,133.3557891845703,10.632484436035156,-68.6042709350586,-92.41608667844098,0.6110840439796448,0.708142876625061,0.6037229299545288,-1.0004823032013443
etnn,4,60.06350326538086,72.0426254272461,61.031982421875,6.585316181182861,-20.57600212097168,-41.82780135327516,72.0426254272461,8.47906494140625,0.5152496099472046,-234.8431703457533
etnn,5,45.00284576416016,33.16776657104492,44.79467391967773,6.164718627929688,-27.65232276916504,-30.123493299918408,33.16777038574219,5.740555763244629,0.3001445531845093,-107.58004516348764
etnn,6,17.283998489379883,2.63574743270874,17.635602951049805,3.8170557022094727,-9.928719520568848,-11.41589804870702,2.63574743270874,1.5805315971374512,0.549323558807373,-7.628544842141137
etnn,7,9.137727737426758,11.750810623168944,9.082439422607422,2.704005479812622,-4.032795429229736,-5.313756811003175,11.750809669494627,3.4132697582244877,0.6713263392448425,-37.46817734659607
etnn,8,4.921839714050293,0.8197818994522095,5.015997886657715,1.9815962314605715,-2.4303815364837646,-2.531403633060284,0.8197818994522095,0.8446455001831055,0.6509362459182739,-1.683688287761245
etnn,9,2.4110538959503174,2.107658863067627,2.391442060470581,1.3693456649780271,-0.4837938547134399,-0.6960692921878526,2.107658863067627,1.4083043336868286,0.592960000038147,-5.899761693224901
etnn,10,1.1216312646865845,1.0016814470291138,1.1442584991455078,0.926219642162323,0.2457708716392517,0.1908941505636974,1.0016814470291138,0.9409977197647096,0.612179160118103,-2.279166096569711
etnn,11,0.7838446497917175,0.1289239227771759,0.7888928651809692,0.7831711173057556,0.4604803919792175,0.4554582664002425,0.1289239227771759,0.2826037108898163,0.6453905701637268,0.5779467233380078
etnn,12,0.3609080910682678,0.418333888053894,0.357501208782196,0.4962102174758911,0.7613695859909058,0.746876781681717,0.4183339476585388,0.5647870898246765,0.6564599275588989,-0.3694836693894823
etnn,13,0.2338441759347915,0.3226531147956848,0.23543481528759,0.3959109187126159,0.838980495929718,0.8361559712503848,0.3226531147956848,0.4796817600727081,0.6551001071929932,-0.0562570333507512
etnn,14,0.1918593198060989,0.1552926152944564,0.1935104131698608,0.3543297350406647,0.8628522157669067,0.8628144908990116,0.1552926301956176,0.3107310831546783,0.6498088836669922,0.491624521733574
etnn,15,0.1457566767930984,0.112487718462944,0.1461576074361801,0.304198145866394,0.8986875414848328,0.8980578112242097,0.1124877333641052,0.2658583521842956,0.6464958190917969,0.6317532808671611
etnn,16,0.1329766064882278,0.1083636581897735,0.1327182352542877,0.2901141345500946,0.9078191518783568,0.907479764155528,0.1083636507391929,0.2638519406318664,0.6452553272247314,0.6452540802732185
etnn,17,0.1265330612659454,0.1084208190441131,0.1263486891984939,0.2827944457530975,0.913118839263916,0.9128818961660596,0.1084208190441131,0.2643056511878967,0.6454899907112122,0.6450669698041578
etnn,18,0.1179339885711669,0.1081766039133071,0.1175758615136146,0.2750700116157532,0.9178919196128844,0.9176384407226812,0.1081766188144683,0.2638940215110779,0.646091103553772,0.6458664014986242
etnn,19,0.1155027225613594,0.1078670620918273,0.1155794709920883,0.271643579006195,0.9178093075752258,0.9176992095854806,0.1078670620918273,0.2629910707473755,0.6469852924346924,0.6468797412749487
etnn,20,0.1130800247192382,0.1077166199684143,0.1130045279860496,0.2696171700954437,0.9202207326889038,0.9201446236903744,0.1077166348695755,0.2630394399166107,0.6473723649978638,0.6473722346233798
etnn,21,0.1153086200356483,0.1077829077839851,0.1152949556708335,0.2725125253200531,0.916843593120575,0.9168126463055613,0.1077829152345657,0.2622750997543335,0.6484454870223999,0.6471552512018146
etnn,22,0.1130912229418754,0.1073746159672737,0.1131944581866264,0.2703533470630646,0.9199051856994628,0.919867926818042,0.1073746159672737,0.2622927725315094,0.6486915349960327,0.6484918629670728
etnn,23,0.1124926060438156,0.1074279993772506,0.1125645413994789,0.2692994773387909,0.9218522906303406,0.921805394192944,0.1074279993772506,0.2618496417999267,0.6495490074157715,0.6483171097158542
etnn,24,0.1129258349537849,0.1072276607155799,0.1131632402539253,0.2671243846416473,0.9213433861732484,0.9213144816211112,0.1072276681661605,0.2616311907768249,0.6501140594482422,0.6489729209892172
etnn,25,0.1106011047959327,0.1070831269025802,0.1106826663017273,0.2658782005310058,0.9207195043563844,0.9206573096484684,0.1070831269025802,0.2613947987556457,0.6507298946380615,0.649446095998852
etnn,26,0.1116329431533813,0.1073224171996116,0.111563853919506,0.2678120136260986,0.923014521598816,0.9230074994694,0.1073224321007728,0.2611890733242035,0.6515744924545288,0.648662737651019
etnn,27,0.1120574846863746,0.10742649435997,0.1120509207248687,0.2676629722118377,0.9213293194770812,0.9212898479251426,0.1074265018105506,0.2610553205013275,0.6523065567016602,0.6483219972311103
etnn,28,0.1130824536085128,0.1065986901521682,0.1130321323871612,0.2689093649387359,0.9201335310935974,0.9200831335920178,0.1065986901521682,0.2606759667396545,0.6525990962982178,0.6510319942268945
etnn,29,0.1127537488937377,0.1062309443950653,0.1128193885087966,0.2705159485340118,0.919545590877533,0.9194885266773536,0.1062309592962265,0.2604759633541107,0.653113842010498,0.6522358314921999
etnn,30,0.1100317016243934,0.1062073931097984,0.1100593507289886,0.2673319578170776,0.9220999479293824,0.9220903031009064,0.106207400560379,0.2601615786552429,0.6539158821105957,0.6523129319074374
etnn,31,0.111586794257164,0.10716363042593,0.1116451397538185,0.2688609659671783,0.92106693983078,0.9210545001032876,0.1071636453270912,0.2603213191032409,0.6551101803779602,0.6491825128053029
etnn,32,0.1068242043256759,0.1065045744180679,0.1068556755781173,0.2631641924381256,0.9235529899597168,0.9234959628227912,0.1065045744180679,0.2598096430301666,0.655606746673584,0.6513400631396429
etnn,33,0.110566459596157,0.1157984063029289,0.1105746775865554,0.266780287027359,0.9221749305725098,0.9221691422833364,0.1157984212040901,0.2681196630001068,0.6580751538276672,0.6209151935296717
etnn,34,0.1132368594408035,0.1113199740648269,0.1133511066436767,0.2694475352764129,0.92040753364563,0.9202346470415164,0.1113199740648269,0.2635373473167419,0.6581572890281677,0.6355760804133381
etnn,35,0.1072415336966514,0.1067331209778785,0.1071945130825042,0.2620392441749573,0.9254210591316224,0.925366088530008,0.1067331209778785,0.2595271468162536,0.6579368114471436,0.650591885200593
etnn,36,0.1099880412220954,0.1046403795480728,0.1098403558135032,0.2662686705589294,0.923237681388855,0.9231833542840115,0.104640394449234,0.2590709030628204,0.6574523448944092,0.6574427925337425
etnn,37,0.1130094081163406,0.104421742260456,0.112866997718811,0.2684782147407532,0.9211831092834472,0.9211815754689764,0.104421742260456,0.2587038278579712,0.658206582069397,0.6581585656689901
etnn,38,0.112859196960926,0.1045797541737556,0.1128398701548576,0.2690493464469909,0.920850932598114,0.9208019192531264,0.1045797541737556,0.2579869031906128,0.6594462394714355,0.6576412984908406
etnn,39,0.1114248856902122,0.1054613664746284,0.1114770695567131,0.2681035995483398,0.9234724640846252,0.9234467866905168,0.1054613664746284,0.2581355273723602,0.6606700420379639,0.6547552014063187
etnn,40,0.1110168620944023,0.1090125143527984,0.1109732910990715,0.2682705521583557,0.9226722121238708,0.9226389519967704,0.1090124994516372,0.2609166204929352,0.6622603535652161,0.6431299719950614
etnn,41,0.1108394339680671,0.1062555313110351,0.1108015328645706,0.2660544216632843,0.9222068786621094,0.9221424658832368,0.1062555462121963,0.2584300637245178,0.6624712347984314,0.6521553472864043
etnn,42,0.1095642372965812,0.1036440208554267,0.1094941943883895,0.2638863921165466,0.9221004843711852,0.921914999281113,0.1036440208554267,0.2583301961421966,0.6613923907279968,0.6607045597955177
etnn,43,0.1122569069266319,0.1031290665268898,0.1122794300317764,0.2685652673244476,0.9222397208213806,0.9221452186641385,0.1031290665268898,0.2566922605037689,0.6627665758132935,0.6623903415896133
etnn,44,0.1124370172619819,0.1089778244495391,0.1124908700585365,0.2691783308982849,0.9217401146888732,0.921687323199462,0.1089778244495391,0.2606282532215118,0.6653388738632202,0.6432434814482336
etnn,45,0.1090383976697921,0.1084667444229126,0.1092371046543121,0.2645111978054046,0.9238157272338868,0.9237420383651216,0.1084667593240737,0.2600553035736084,0.666053295135498,0.6449165806456281
etnn,46,0.1095994189381599,0.1053620725870132,0.1096591129899025,0.2657462656497955,0.921334981918335,0.9213216653060712,0.1053620725870132,0.257136583328247,0.6662766933441162,0.6550802606689825
etnn,47,0.1056469902396202,0.1070869639515876,0.1055450364947319,0.2598326206207275,0.924989938735962,0.9249839218388034,0.1070869639515876,0.2585595846176147,0.6674633026123047,0.6494335211685038
etnn,48,0.1065173596143722,0.1022068262100219,0.1065719202160835,0.2607627511024475,0.9245357513427734,0.9242783770029492,0.1022068262100219,0.2549671530723572,0.6669095754623413,0.6654094351532114
etnn,49,0.1062407866120338,0.1017741188406944,0.1063148006796836,0.2604153752326965,0.9264546036720276,0.9264544813433504,0.1017741113901138,0.2555937469005584,0.6669687032699585,0.666826004432884
etnn,50,0.1082342863082885,0.1102636829018592,0.1081560552120208,0.2630579769611358,0.9236974120140076,0.9236816567578844,0.1102636903524398,0.2615166902542114,0.6704016923904419,0.639034026584699
etnn,51,0.1083857789635658,0.1046648770570755,0.1081643030047416,0.2637461423873901,0.9241129755973816,0.9239067076550356,0.1046648770570755,0.2559975087642669,0.670301079750061,0.6573626186631059
