config_id,epoch,train_loss,val_loss,test_loss,train_mse,train_msa,train_explained_variance,train_r2,val_mse,val_msa,val_explained_variance,val_r2,test_mse,test_msa,test_explained_variance,test_r2
etnn,1,53935.81640625,8369.732421875,0.,55147.1875,146.54518127441406,-1693.2540283203125,-1819.4819660985215,8369.732421875,91.32234191894531,0.0067678093910217285,-276.45767687738714,0.,0.,0.,0.
etnn,2,2623.32763671875,593.0601806640625,0.,2678.74560546875,45.40616226196289,-84.25086975097656,-87.42896079615201,593.0601806640625,23.503395080566406,-0.34757089614868164,-18.66001713290865,0.,0.,0.,0.
etnn,3,335.22003173828125,78.38184356689453,0.,335.8503112792969,15.156131744384766,-10.056758880615234,-10.086866469713431,78.38184356689453,7.255240440368652,-0.16798150539398193,-1.5983677444222102,0.,0.,0.,0.
etnn,4,124.02721405029297,36.86008071899414,0.,124.40410614013672,9.421090126037598,-3.0716171264648438,-3.106745053128151,36.860076904296875,4.831113815307617,-0.20496058464050293,-0.2219161679365651,0.,0.,0.,0.
etnn,5,58.31985092163086,53.09071731567383,0.,58.455509185791016,6.13244104385376,-0.8733338117599487,-0.9296940583707789,53.09072494506836,5.973602294921875,-0.2204819917678833,-0.7599640104211189,0.,0.,0.,0.
etnn,6,49.063575744628906,57.05747985839844,0.,49.361026763916016,5.665233612060547,-0.6005902290344238,-0.6294732700474028,57.05747985839844,6.0119194984436035,-0.17498517036437988,-0.8914625205224922,0.,0.,0.,0.
etnn,7,46.130096435546875,45.4713020324707,0.,46.13495635986328,5.405971050262451,-0.5115472078323364,-0.5229763760337469,45.47129821777344,5.472785949707031,-0.21486175060272217,-0.5073791158717693,0.,0.,0.,0.
etnn,8,43.69417953491211,40.463287353515625,0.,43.70116424560547,5.282508373260498,-0.4404184818267822,-0.44263363217276064,40.463287353515625,5.123226642608643,-0.2098233699798584,-0.34136303177993366,0.,0.,0.,0.
etnn,9,39.233856201171875,36.47132873535156,0.,39.28545379638672,5.01495361328125,-0.29615867137908936,-0.29686516884430536,36.47132873535156,4.801298141479492,-0.2016359567642212,-0.20902906183251524,0.,0.,0.,0.
etnn,10,37.698490142822266,39.04317855834961,0.,37.691741943359375,4.923299312591553,-0.2439976930618286,-0.24425461603521303,39.04317855834961,4.914534568786621,-0.18668866157531738,-0.294286174494387,0.,0.,0.,0.
etnn,11,38.577816009521484,36.514774322509766,0.,38.522762298583984,4.963966369628906,-0.2705174684524536,-0.27168766328665606,36.514774322509766,4.774509906768799,-0.19540059566497803,-0.21046937448872427,0.,0.,0.,0.
etnn,12,38.33011245727539,38.23273468017578,0.,38.35737609863281,4.961809158325195,-0.2662227153778076,-0.2662279496216755,38.23273849487305,4.866011142730713,-0.18762695789337158,-0.26742000660583587,0.,0.,0.,0.
etnn,13,38.40256881713867,37.55962371826172,0.,38.46305847167969,4.963205814361572,-0.269689679145813,-0.26971674196699924,37.55962371826172,4.827630519866943,-0.18864023685455322,-0.24510611877380217,0.,0.,0.,0.
etnn,14,38.03975296020508,36.203399658203125,0.,38.0498046875,4.940803527832031,-0.25493764877319336,-0.25607461305119994,36.203399658203125,4.775022983551025,-0.19688665866851807,-0.20014711163672727,0.,0.,0.,0.
etnn,15,37.917022705078125,36.05467224121094,0.,37.93967819213867,4.921982765197754,-0.25204312801361084,-0.2524393908075637,36.05467224121094,4.756089687347412,-0.19519257545471191,-0.19521686198730293,0.,0.,0.,0.
etnn,16,37.199440002441406,36.30363845825195,0.,37.20010757446289,4.885221004486084,-0.22695708274841309,-0.2280251272111924,36.30364227294922,4.785618305206299,-0.1971837282180786,-0.20347024618632692,0.,0.,0.,0.
etnn,17,37.353145599365234,36.14861297607422,0.,37.27831268310547,4.8887200355529785,-0.23060190677642822,-0.2306067712918165,36.14861297607422,4.752453804016113,-0.19261431694030762,-0.19833097087785712,0.,0.,0.,0.
etnn,18,37.35000991821289,36.04788589477539,0.,37.4295768737793,4.895336151123047,-0.23479914665222168,-0.23560022980498818,36.04788589477539,4.755844593048096,-0.19492805004119873,-0.1949919158195701,0.,0.,0.,0.
