config_id,epoch,train_loss,test_loss,train_mse,train_msa,train_explained_variance,train_r2,test_mse,test_msa,test_explained_variance,test_r2
etnn,1,3106.91552734375,1838.0189208984375,3179.438232421875,51.27797317504883,-1204.4249267578125,-2026.5252370272408,1838.01904296875,42.819618225097656,-1.945859432220459,-1202.4673912807555
etnn,2,672.2730102539062,580.6544799804688,677.8365478515625,22.045835494995117,-419.1094055175781,-431.25583342777435,580.6544189453125,24.032346725463867,-1.0302870273590088,-379.1912265359528
etnn,3,233.16371154785156,168.97789001464844,238.6829833984375,13.508085250854492,-138.4702606201172,-151.20794108018546,168.9779052734375,12.905593872070312,-0.5868463516235352,-109.64052694173068
etnn,4,121.82628631591797,12.512099266052246,122.39502716064453,10.288334846496582,-76.99433135986328,-77.05120624156184,12.512099266052246,3.261444568634033,-0.2763594388961792,-7.192462848969194
etnn,5,41.03668975830078,61.7816047668457,40.711708068847656,5.641872882843018,-22.473857879638672,-24.96182548572074,61.78159713745117,7.743748188018799,-0.18902862071990967,-39.45232403892996
etnn,6,25.924623489379883,12.155309677124023,26.492290496826172,4.44528865814209,-15.747865676879883,-15.894112026911802,12.155309677124023,3.224764347076416,-0.18935346603393555,-6.95885072675537
etnn,7,15.122590065002441,5.608616352081299,15.062541961669922,3.451054573059082,-8.043572425842285,-8.605370766464816,5.608616352081299,2.0285487174987793,-0.2011345624923706,-2.6723161723719078
etnn,8,6.580808162689209,9.0283784866333,6.591838836669922,2.153883695602417,-2.804638385772705,-3.203610073345877,9.028379440307617,2.706425189971924,-0.18785500526428223,-4.91145149936074
etnn,9,4.92722225189209,3.3040273189544678,4.998558044433594,1.8649823665618896,-2.169792890548706,-2.1875761064734314,3.3040270805358887,1.4761396646499634,-0.16568982601165771,-1.1633556903849005
etnn,10,3.4512076377868652,1.7664692401885986,3.4654955863952637,1.5185003280639648,-1.1964972019195557,-1.2099436063476268,1.7664693593978882,1.0618420839309692,-0.14787721633911133,-0.1566192538457385
etnn,11,2.564363718032837,2.1986029148101807,2.551952600479126,1.2796573638916016,-0.612037181854248,-0.6273780585305446,2.1986029148101807,1.2018743753433228,-0.13647675514221191,-0.43956441840475136
etnn,12,2.0929923057556152,2.185286045074463,2.0900261402130127,1.1521666049957275,-0.32492363452911377,-0.332807978637812,2.185286045074463,1.1987581253051758,-0.12893962860107422,-0.4308451709938923
etnn,13,1.914794921875,1.9772311449050903,1.9166325330734253,1.1096320152282715,-0.2214984893798828,-0.2222350501291248,1.9772311449050903,1.1348083019256592,-0.12299811840057373,-0.29461833160828976
etnn,14,1.852952241897583,1.8783873319625854,1.8532613515853882,1.088258147239685,-0.18181920051574707,-0.18182316561810108,1.8783873319625854,1.1036752462387085,-0.1170576810836792,-0.22989907470411075
etnn,15,1.8302093744277954,1.9117686748504639,1.8319146633148193,1.084389567375183,-0.16820955276489258,-0.16821042368149075,1.9117685556411743,1.1150081157684326,-0.11079263687133789,-0.25175593704242694
etnn,16,1.8044049739837646,1.8457210063934326,1.8065119981765747,1.07613205909729,-0.15201020240783691,-0.15201116256267433,1.8457210063934326,1.0939394235610962,-0.10521900653839111,-0.20851033490248216
etnn,17,1.7708966732025146,1.721021294593811,1.7728992700576782,1.0659219026565552,-0.13003873825073242,-0.13057636917661797,1.7210211753845215,1.0526936054229736,-0.10046601295471191,-0.1268615504607986
etnn,18,1.7258405685424805,1.6824126243591309,1.7282952070236206,1.0502996444702148,-0.10192668437957764,-0.1021323741075888,1.6824126243591309,1.038246750831604,-0.09563779830932617,-0.10158202779007075
etnn,19,1.7146589756011963,1.6687148809432983,1.7134474515914917,1.046644687652588,-0.09266066551208496,-0.09266399139165737,1.6687148809432983,1.0329049825668335,-0.09072422981262207,-0.09261329810876728
etnn,20,1.7051026821136475,1.6671289205551147,1.7059357166290283,1.0445027351379395,-0.08787262439727783,-0.08787377726855494,1.6671289205551147,1.0336986780166626,-0.08572542667388916,-0.09157481878215368
etnn,21,1.7015427350997925,1.651832938194275,1.6993615627288818,1.042742133140564,-0.08359229564666748,-0.0836815173427703,1.651833176612854,1.026735782623291,-0.08135521411895752,-0.08155970862377648
etnn,22,1.6929261684417725,1.644789695739746,1.6942579746246338,1.0418176651000977,-0.08042275905609131,-0.0804269496260126,1.644789695739746,1.0244662761688232,-0.07684242725372314,-0.07694793307018344
etnn,23,1.6954624652862549,1.6429849863052368,1.6954489946365356,1.0415853261947632,-0.08116638660430908,-0.08118640959216661,1.6429849863052368,1.0212126970291138,-0.07280564308166504,-0.07576630922008998
etnn,24,1.683442234992981,1.6404610872268677,1.6834547519683838,1.0381516218185425,-0.07347548007965088,-0.07353782069516801,1.6404612064361572,1.0254169702529907,-0.06824004650115967,-0.07411376412297499
